txn_id,customer_id,txn_date,txn_amount,txn_type,merchant_category,txn_channel,city,is_declined,city_tier
TXN000068346,CUST0005835,2027-02-10,2598.19,credit,fashion,card,Nagpur,0,tier2
TXN000068347,CUST0023890,2025-08-03,2491.65,debit,dining,UPI,Surat,0,tier2
TXN000068348,CUST0001249,2025-05-08,624.05,debit,travel,UPI,Delhi,0,tier1
TXN000068349,CUST0014764,2025-03-15,247.12,debit,fuel,UPI,Coimbatore,0,tier2
TXN000068350,CUST0028172,2024-09-24,1271.27,debit,fuel,UPI,Bengaluru,0,tier1
TXN000068351,CUST0004394,2024-07-08,561.78,debit,fashion,UPI,Nagpur,0,tier2
TXN000068352,CUST0029221,2024-09-08,6321.56,debit,travel,card,Mumbai,0,tier1
TXN000068353,CUST0013823,2025-10-29,1263.76,debit,dining,card,Bhopal,0,tier2
TXN000068354,CUST0007484,2024-11-01,8536.04,debit,entertainment,UPI,Hyderabad,0,tier1
TXN000068355,CUST0004891,2026-04-12,185.62,debit,electronics,UPI,Hyderabad,0,tier1
TXN000068356,CUST0011458,2026-06-29,252.61,debit,healthcare,UPI,Bengaluru,0,tier1
TXN000068357,CUST0028376,2025-01-07,343.56,debit,fashion,UPI,Delhi,0,tier1
TXN000068358,CUST0002503,2025-05-23,883.41,credit,travel,UPI,Mumbai,0,tier1
TXN000068359,CUST0000650,2025-11-27,472.57,credit,groceries,card,Bhopal,0,tier2
TXN000068360,CUST0004937,2024-04-19,455.17,debit,electronics,UPI,Delhi,0,tier1
TXN000068361,CUST0017481,2024-04-05,394.76,credit,entertainment,UPI,Visakhapatnam,0,tier2
TXN000068362,CUST0011972,2025-01-29,1167.6,credit,dining,card,Chennai,0,tier1
TXN000068363,CUST0007659,2025-09-04,623.27,debit,fuel,card,Jaipur,0,tier2
TXN000068364,CUST0011635,2024-12-31,564.79,debit,fuel,UPI,Jaipur,0,tier2
TXN000068365,CUST0015657,2024-02-12,516.79,credit,travel,UPI,Kolkata,0,tier1
TXN000068366,CUST0020808,2024-11-17,1140.77,credit,fashion,card,Bhopal,0,tier2
TXN000068367,CUST0012027,2024-07-01,3639.85,debit,fuel,UPI,Mumbai,0,tier1
TXN000068368,CUST0015540,2025-09-09,451.93,debit,fashion,UPI,Chennai,0,tier1
TXN000068369,CUST0025957,2026-09-13,990.77,debit,healthcare,UPI,Patna,0,tier2
TXN000068370,CUST0017429,2025-11-18,1886.6,credit,fashion,UPI,Coimbatore,0,tier2
TXN000068371,CUST0005550,2027-06-20,64.69,credit,dining,UPI,Indore,0,tier2
TXN000068372,CUST0009219,2027-06-08,302.57,debit,electronics,card,Vadodara,0,tier2
TXN000068373,CUST0008437,2024-07-04,1689.93,debit,fuel,UPI,Bhopal,0,tier2
TXN000068374,CUST0010609,2024-04-19,2455.74,credit,healthcare,UPI,Patna,0,tier2
TXN000068375,CUST0011632,2025-05-08,4757.41,debit,fuel,UPI,Ahmedabad,0,tier2
TXN000068376,CUST0015973,2026-01-27,972.47,debit,electronics,UPI,Delhi,0,tier1
TXN000068377,CUST0023523,2026-09-21,2128.11,debit,groceries,UPI,Chennai,0,tier1
TXN000068378,CUST0017540,2026-01-28,2911.61,debit,healthcare,UPI,Surat,0,tier2
TXN000068379,CUST0027967,2025-08-13,4637.53,refund,utilities,UPI,Nagpur,1,tier2
TXN000068380,CUST0010681,2025-01-24,3857.34,credit,fashion,card,Bhopal,0,tier2
TXN000068381,CUST0028312,2027-05-07,1478.15,debit,education,UPI,Pune,0,tier1
TXN000068382,CUST0012548,2024-04-03,449.45,debit,fuel,UPI,Vadodara,0,tier2
TXN000068383,CUST0012866,2026-08-23,10607.54,credit,travel,card,Hyderabad,0,tier1
TXN000068384,CUST0014707,2027-04-24,3733.42,debit,travel,card,Mumbai,0,tier1
TXN000068385,CUST0023099,2025-04-15,259.28,debit,fashion,card,Lucknow,0,tier2
TXN000068386,CUST0015522,2024-04-22,4207.39,debit,utilities,UPI,Kochi,0,tier2
TXN000068387,CUST0025788,2025-09-23,5536.49,debit,utilities,card,Pune,0,tier1
TXN000068388,CUST0014701,2024-09-11,141.38,debit,dining,UPI,Kochi,0,tier2
TXN000068389,CUST0028877,2026-01-16,846.84,credit,dining,UPI,Coimbatore,0,tier2
TXN000068390,CUST0000062,2025-02-25,806.7,debit,education,UPI,Delhi,0,tier1
TXN000068391,CUST0010542,2027-06-10,434.07,credit,electronics,UPI,Indore,0,tier2
TXN000068392,CUST0021815,2024-12-13,500.56,debit,fuel,UPI,Bengaluru,0,tier1
TXN000068393,CUST0016414,2025-07-23,654.87,debit,healthcare,UPI,Indore,0,tier2
TXN000068394,CUST0029873,2025-10-11,3140.66,debit,dining,card,Nagpur,0,tier2
TXN000068395,CUST0005325,2027-05-24,1304.86,debit,fuel,UPI,Chennai,0,tier1
TXN000068396,CUST0010563,2024-05-30,1320.41,credit,travel,UPI,Kochi,0,tier2
TXN000068397,CUST0014790,2024-07-07,3132.99,refund,healthcare,card,Ahmedabad,0,tier2
TXN000068398,CUST0007217,2027-02-13,1086.34,debit,utilities,UPI,Mumbai,0,tier1
TXN000068399,CUST0023366,2024-02-07,1989.3,debit,dining,card,Visakhapatnam,0,tier2
TXN000068400,CUST0020957,2026-08-19,961.64,debit,utilities,UPI,Delhi,0,tier1
TXN000068401,CUST0010470,2027-04-09,1245.18,debit,utilities,UPI,Kochi,0,tier2
TXN000068402,CUST0024979,2025-05-17,2916.29,refund,entertainment,UPI,Chennai,0,tier1
TXN000068403,CUST0015354,2026-09-25,127.94,credit,education,UPI,Nagpur,0,tier2
TXN000068404,CUST0006218,2024-02-29,1549.83,credit,groceries,UPI,Delhi,0,tier1
TXN000068405,CUST0011176,2026-01-25,13801.72,refund,healthcare,UPI,Mumbai,0,tier1
TXN000068406,CUST0000797,2025-06-06,111.82,debit,utilities,UPI,Indore,0,tier2
TXN000068407,CUST0005702,2026-07-26,1867.83,debit,electronics,UPI,Bengaluru,0,tier1
TXN000068408,CUST0009818,2025-06-04,1016.35,debit,healthcare,card,Coimbatore,0,tier2
TXN000068409,CUST0005780,2026-06-12,4108.87,refund,travel,UPI,Coimbatore,0,tier2
TXN000068410,CUST0024739,2026-12-15,1037.08,debit,electronics,card,Kolkata,0,tier1
TXN000068411,CUST0026756,2026-02-09,883.7,debit,healthcare,UPI,Pune,0,tier1
TXN000068412,CUST0008428,2026-04-06,1373.95,refund,education,UPI,Mumbai,0,tier1
TXN000068413,CUST0028224,2025-07-27,1209.93,debit,education,UPI,Chennai,0,tier1
TXN000068414,CUST0015864,2026-04-25,12420.1,refund,utilities,UPI,Mumbai,0,tier1
TXN000068415,CUST0014711,2026-09-01,1868.37,debit,fuel,UPI,Chennai,0,tier1
TXN000068416,CUST0007337,2025-10-31,525.86,credit,travel,UPI,Mumbai,0,tier1
TXN000068417,CUST0022285,2025-02-09,172.79,debit,dining,UPI,Hyderabad,0,tier1
TXN000068418,CUST0012882,2024-10-08,402.3,credit,electronics,UPI,Bengaluru,0,tier1
TXN000068419,CUST0012319,2025-07-03,478.33,debit,entertainment,UPI,Indore,0,tier2
TXN000068420,CUST0003006,2027-03-18,3603.57,refund,groceries,card,Chennai,0,tier1
TXN000068421,CUST0008515,2026-02-15,3886.9,credit,travel,UPI,Hyderabad,1,tier1
TXN000068422,CUST0024378,2024-06-23,1064.5,credit,travel,card,Kochi,0,tier2
TXN000068423,CUST0010656,2027-06-28,180.95,debit,dining,UPI,Delhi,0,tier1
TXN000068424,CUST0026400,2026-05-20,969.88,debit,fuel,UPI,Delhi,0,tier1
TXN000068425,CUST0021102,2026-08-14,387.58,credit,dining,card,Vadodara,0,tier2
TXN000068426,CUST0027098,2024-02-26,4209.49,debit,healthcare,UPI,Delhi,0,tier1
TXN000068427,CUST0028918,2027-05-03,8744.6,refund,fashion,UPI,Ahmedabad,0,tier2
TXN000068428,CUST0008195,2024-03-10,492.69,debit,entertainment,UPI,Vadodara,0,tier2
TXN000068429,CUST0029389,2027-05-11,3559.6,refund,utilities,UPI,Chennai,0,tier1
TXN000068430,CUST0018471,2025-08-18,3521.33,debit,electronics,card,Patna,0,tier2
TXN000068431,CUST0022958,2024-03-15,149.77,debit,electronics,UPI,Bengaluru,0,tier1
TXN000068432,CUST0012251,2026-09-25,1616.41,credit,dining,card,Kochi,0,tier2
TXN000068433,CUST0024757,2024-02-09,3931.92,debit,healthcare,UPI,Indore,0,tier2
TXN000068434,CUST0021293,2024-06-06,289.18,debit,education,UPI,Chennai,0,tier1
TXN000068435,CUST0026522,2026-03-30,1249.46,credit,healthcare,card,Ahmedabad,0,tier2
TXN000068436,CUST0020253,2026-02-14,1096.76,credit,utilities,UPI,Visakhapatnam,0,tier2
TXN000068437,CUST0026624,2026-07-09,2615.36,debit,fuel,UPI,Pune,0,tier1
TXN000068438,CUST0018088,2025-11-11,6555.48,credit,groceries,UPI,Hyderabad,0,tier1
TXN000068439,CUST0009266,2025-06-05,1475.29,debit,education,UPI,Chennai,0,tier1
TXN000068440,CUST0006239,2027-03-10,3301.58,credit,fuel,card,Ahmedabad,0,tier2
TXN000068441,CUST0016371,2024-01-20,891.46,debit,fashion,UPI,Chennai,0,tier1
TXN000068442,CUST0009096,2026-03-30,3808.16,credit,groceries,UPI,Patna,0,tier2
TXN000068443,CUST0008918,2026-01-01,1112.95,debit,healthcare,UPI,Ahmedabad,0,tier2
TXN000068444,CUST0005137,2027-05-08,273.61,debit,entertainment,card,Nagpur,0,tier2
TXN000068445,CUST0011352,2024-05-11,575.19,debit,entertainment,UPI,Delhi,0,tier1
TXN000068446,CUST0024750,2024-09-26,4573.7,debit,entertainment,card,Pune,0,tier1
TXN000068447,CUST0002526,2026-04-25,406.26,debit,groceries,UPI,Coimbatore,0,tier2
TXN000068448,CUST0010010,2024-07-10,1741.79,debit,healthcare,UPI,Delhi,0,tier1
TXN000068449,CUST0005764,2024-03-07,370.18,credit,fashion,UPI,Nagpur,0,tier2
TXN000068450,CUST0001024,2026-07-30,1037.03,credit,electronics,UPI,Delhi,0,tier1
TXN000068451,CUST0023411,2025-09-13,1063.92,credit,utilities,UPI,Pune,0,tier1
TXN000068452,CUST0005750,2026-03-27,791.42,refund,fuel,card,Chennai,0,tier1
TXN000068453,CUST0022954,2027-03-02,1772.58,credit,fuel,UPI,Patna,0,tier2
TXN000068454,CUST0005451,2027-03-12,348.24,debit,healthcare,UPI,Surat,0,tier2
TXN000068455,CUST0013918,2026-08-11,1445.99,debit,groceries,card,Mumbai,0,tier1
TXN000068456,CUST0017783,2025-04-21,480.54,debit,fashion,UPI,Bhopal,0,tier2
TXN000068457,CUST0029040,2024-02-04,4356.24,debit,entertainment,UPI,Bhopal,0,tier2
TXN000068458,CUST0025424,2026-08-17,2015.05,debit,utilities,UPI,Bengaluru,0,tier1
TXN000068459,CUST0007342,2024-06-09,451.24,debit,education,UPI,Hyderabad,0,tier1
TXN000068460,CUST0005031,2027-06-09,425.65,debit,utilities,UPI,Pune,0,tier1
TXN000068461,CUST0009832,2026-03-04,391.56,debit,entertainment,card,Hyderabad,0,tier1
TXN000068462,CUST0025394,2025-11-18,2684.96,debit,groceries,card,Surat,0,tier2
TXN000068463,CUST0015602,2025-11-27,1551.16,debit,travel,UPI,Chennai,0,tier1
TXN000068464,CUST0011341,2025-02-12,2823.98,debit,utilities,UPI,Surat,0,tier2
TXN000068465,CUST0012445,2027-01-24,619.35,debit,utilities,card,Kochi,0,tier2
TXN000068466,CUST0004976,2025-11-28,597.36,refund,travel,UPI,Ahmedabad,0,tier2
TXN000068467,CUST0019011,2025-07-29,1118.15,refund,healthcare,UPI,Bengaluru,0,tier1
TXN000068468,CUST0024557,2024-07-04,1577.31,debit,groceries,UPI,Jaipur,1,tier2
TXN000068469,CUST0000661,2026-08-13,706.07,debit,groceries,card,Ahmedabad,0,tier2
TXN000068470,CUST0011469,2024-06-27,597.99,debit,entertainment,UPI,Kochi,0,tier2
TXN000068471,CUST0019011,2027-06-19,1375.07,debit,groceries,UPI,Bengaluru,0,tier1
TXN000068472,CUST0012705,2024-04-15,349.39,credit,education,UPI,Visakhapatnam,0,tier2
TXN000068473,CUST0018659,2024-07-04,523.55,debit,fuel,card,Hyderabad,0,tier1
TXN000068474,CUST0019049,2027-01-05,3003.98,debit,entertainment,UPI,Delhi,0,tier1
TXN000068475,CUST0009304,2024-11-23,3807.13,credit,dining,card,Pune,0,tier1
TXN000068476,CUST0029726,2026-03-30,333.53,debit,dining,UPI,Hyderabad,0,tier1
TXN000068477,CUST0025550,2026-08-26,4350.63,debit,fashion,UPI,Pune,0,tier1
TXN000068478,CUST0021225,2027-02-18,684.23,debit,travel,UPI,Chennai,0,tier1
TXN000068479,CUST0020122,2025-08-03,878.09,debit,dining,card,Ahmedabad,0,tier2
TXN000068480,CUST0020268,2025-05-28,5399.61,debit,fashion,UPI,Coimbatore,0,tier2
TXN000068481,CUST0020592,2024-01-13,938.81,debit,fuel,card,Coimbatore,0,tier2
TXN000068482,CUST0000465,2024-02-02,4591.26,debit,groceries,UPI,Coimbatore,0,tier2
TXN000068483,CUST0026887,2025-01-31,549.29,debit,education,UPI,Nagpur,0,tier2
TXN000068484,CUST0026586,2024-03-27,2989.46,credit,fuel,UPI,Chennai,0,tier1
TXN000068485,CUST0020119,2025-01-11,114.64,credit,dining,UPI,Hyderabad,0,tier1
TXN000068486,CUST0000056,2025-11-23,302.1,debit,dining,UPI,Lucknow,0,tier2
TXN000068487,CUST0026651,2024-03-15,537.02,credit,utilities,UPI,Hyderabad,0,tier1
TXN000068488,CUST0026271,2025-12-11,202.48,debit,dining,UPI,Delhi,0,tier1
TXN000068489,CUST0029439,2025-11-26,338.85,debit,fuel,UPI,Hyderabad,0,tier1
TXN000068490,CUST0004185,2027-02-12,747.28,debit,travel,UPI,Bhopal,0,tier2
TXN000068491,CUST0014191,2027-06-28,378.51,credit,healthcare,card,Bhopal,0,tier2
TXN000068492,CUST0028399,2026-04-26,721.78,debit,fuel,card,Kolkata,0,tier1
TXN000068493,CUST0003992,2026-04-15,2105.01,refund,travel,UPI,Nagpur,0,tier2
TXN000068494,CUST0021602,2025-03-30,1096.44,debit,travel,card,Indore,0,tier2
TXN000068495,CUST0028825,2024-12-02,701.67,credit,groceries,card,Kolkata,0,tier1
TXN000068496,CUST0023163,2026-08-06,766.89,credit,dining,UPI,Mumbai,0,tier1
TXN000068497,CUST0006561,2025-09-17,9787.16,debit,utilities,UPI,Bengaluru,0,tier1
TXN000068498,CUST0026635,2026-03-03,3544.49,debit,travel,UPI,Jaipur,0,tier2
TXN000068499,CUST0023281,2027-04-29,1608.57,debit,travel,UPI,Vadodara,0,tier2
TXN000068500,CUST0027621,2026-03-25,1602.05,debit,fashion,UPI,Mumbai,0,tier1
TXN000068501,CUST0015995,2026-05-30,2127.79,debit,fuel,UPI,Ahmedabad,0,tier2
TXN000068502,CUST0003546,2026-08-08,2791.73,credit,electronics,UPI,Bhopal,0,tier2
TXN000068503,CUST0006690,2025-09-02,6520.93,debit,electronics,UPI,Bengaluru,0,tier1
TXN000068504,CUST0001099,2025-08-19,66.26,credit,groceries,UPI,Patna,0,tier2
TXN000068505,CUST0007117,2025-12-22,816.7,debit,utilities,UPI,Pune,0,tier1
TXN000068506,CUST0021489,2027-05-07,2848.84,credit,electronics,UPI,Kolkata,0,tier1
TXN000068507,CUST0001313,2027-06-01,3301.2,refund,groceries,card,Surat,0,tier2
TXN000068508,CUST0002566,2027-03-13,4811.49,debit,entertainment,UPI,Hyderabad,0,tier1
TXN000068509,CUST0020949,2024-09-22,1393.61,refund,education,UPI,Indore,0,tier2
TXN000068510,CUST0023286,2024-02-12,835.72,debit,dining,card,Delhi,0,tier1
TXN000068511,CUST0024668,2026-11-13,1263.26,debit,fashion,card,Bengaluru,0,tier1
TXN000068512,CUST0010637,2025-03-25,14081.31,debit,electronics,UPI,Hyderabad,0,tier1
TXN000068513,CUST0015237,2025-09-29,641.67,debit,fashion,UPI,Mumbai,0,tier1
TXN000068514,CUST0014977,2027-03-08,1729.06,debit,dining,UPI,Patna,0,tier2
TXN000068515,CUST0027678,2024-06-06,3817.98,credit,fashion,card,Bengaluru,0,tier1
TXN000068516,CUST0022896,2024-05-26,333.36,debit,education,card,Bhopal,0,tier2
TXN000068517,CUST0017285,2025-12-19,2965.5,debit,entertainment,card,Mumbai,0,tier1
TXN000068518,CUST0015817,2025-07-17,1708.53,debit,groceries,card,Coimbatore,0,tier2
TXN000068519,CUST0021433,2025-04-14,347.3,debit,entertainment,UPI,Mumbai,0,tier1
TXN000068520,CUST0000648,2024-05-26,1312.28,debit,fuel,card,Nagpur,0,tier2
TXN000068521,CUST0003941,2026-08-05,5346.21,debit,education,card,Chennai,0,tier1
TXN000068522,CUST0018129,2026-11-28,880.69,credit,groceries,UPI,Bengaluru,0,tier1
TXN000068523,CUST0010551,2024-10-15,311.29,credit,fashion,card,Pune,0,tier1
TXN000068524,CUST0025891,2025-07-05,686.52,debit,healthcare,UPI,Delhi,0,tier1
TXN000068525,CUST0001586,2024-05-05,1092.63,debit,dining,UPI,Hyderabad,0,tier1
TXN000068526,CUST0010463,2026-03-05,9415.67,debit,entertainment,UPI,Ahmedabad,0,tier2
TXN000068527,CUST0024955,2026-10-12,340.49,debit,electronics,UPI,Delhi,0,tier1
TXN000068528,CUST0001387,2026-06-21,1069.82,debit,groceries,UPI,Kochi,0,tier2
TXN000068529,CUST0023365,2024-06-05,2504.96,credit,fashion,card,Patna,0,tier2
TXN000068530,CUST0005527,2027-01-08,2066.86,refund,groceries,card,Delhi,0,tier1
TXN000068531,CUST0004516,2026-06-23,1010.56,refund,entertainment,UPI,Hyderabad,0,tier1
TXN000068532,CUST0020787,2024-03-31,107.7,debit,groceries,UPI,Kochi,0,tier2
TXN000068533,CUST0012621,2025-06-11,5595.36,debit,healthcare,card,Indore,0,tier2
TXN000068534,CUST0013741,2024-02-28,834.06,credit,healthcare,card,Visakhapatnam,0,tier2
TXN000068535,CUST0003113,2024-05-28,212.54,debit,electronics,UPI,Nagpur,0,tier2
TXN000068536,CUST0005181,2026-01-16,1746.33,debit,groceries,UPI,Bengaluru,0,tier1
TXN000068537,CUST0005437,2024-12-10,294.41,debit,fuel,card,Bhopal,0,tier2
TXN000068538,CUST0021681,2027-05-07,1899.44,debit,groceries,card,Coimbatore,0,tier2
TXN000068539,CUST0010103,2025-05-06,1809.83,credit,healthcare,card,Lucknow,0,tier2
TXN000068540,CUST0028517,2027-02-24,545.88,debit,groceries,UPI,Indore,0,tier2
TXN000068541,CUST0007967,2025-01-13,1022.54,credit,healthcare,card,Pune,0,tier1
TXN000068542,CUST0018718,2024-01-18,2411.64,debit,fuel,UPI,Bengaluru,0,tier1
TXN000068543,CUST0002724,2024-09-12,454.57,debit,healthcare,card,Surat,0,tier2
TXN000068544,CUST0004135,2027-05-11,3218.34,debit,dining,UPI,Bengaluru,0,tier1
TXN000068545,CUST0025210,2024-01-30,2592.3,debit,entertainment,card,Bhopal,0,tier2
TXN000068546,CUST0019703,2024-09-12,902.27,debit,dining,card,Pune,0,tier1
TXN000068547,CUST0006584,2024-08-22,3619.42,credit,travel,UPI,Bengaluru,0,tier1
TXN000068548,CUST0007303,2027-03-08,510.04,debit,education,UPI,Patna,0,tier2
TXN000068549,CUST0019340,2024-09-20,98.46,credit,fashion,card,Kolkata,0,tier1
TXN000068550,CUST0029296,2024-07-23,2039.91,refund,dining,UPI,Kolkata,0,tier1
TXN000068551,CUST0009592,2025-10-23,291.09,debit,utilities,UPI,Chennai,0,tier1
TXN000068552,CUST0010279,2024-07-13,599.0,debit,fuel,card,Jaipur,0,tier2
TXN000068553,CUST0004976,2026-11-17,2030.66,debit,education,card,Ahmedabad,0,tier2
TXN000068554,CUST0025251,2024-10-27,7645.72,debit,dining,UPI,Kochi,0,tier2
TXN000068555,CUST0005773,2025-01-11,793.47,debit,healthcare,UPI,Visakhapatnam,1,tier2
TXN000068556,CUST0012763,2025-01-21,1171.84,debit,travel,UPI,Jaipur,0,tier2
TXN000068557,CUST0021968,2024-12-16,647.49,debit,dining,UPI,Kolkata,0,tier1
TXN000068558,CUST0011340,2026-07-23,1243.71,refund,education,UPI,Ahmedabad,0,tier2
TXN000068559,CUST0024732,2026-06-30,397.03,debit,utilities,UPI,Mumbai,0,tier1
TXN000068560,CUST0020985,2024-02-13,1976.26,debit,fashion,UPI,Vadodara,0,tier2
TXN000068561,CUST0003518,2024-10-05,596.29,credit,fashion,UPI,Vadodara,0,tier2
TXN000068562,CUST0027310,2025-11-05,6970.77,debit,education,UPI,Pune,0,tier1
TXN000068563,CUST0022945,2027-01-11,837.1,debit,travel,UPI,Pune,0,tier1
TXN000068564,CUST0029219,2024-09-02,3244.1,debit,utilities,UPI,Indore,0,tier2
TXN000068565,CUST0023624,2024-09-14,2025.71,debit,utilities,UPI,Pune,0,tier1
TXN000068566,CUST0023779,2025-04-18,247.4,debit,travel,UPI,Hyderabad,0,tier1
TXN000068567,CUST0023217,2027-02-12,334.63,debit,dining,UPI,Bhopal,0,tier2
TXN000068568,CUST0020995,2026-03-13,2268.54,debit,travel,UPI,Pune,0,tier1
TXN000068569,CUST0011527,2025-07-09,3881.72,debit,education,UPI,Chennai,0,tier1
TXN000068570,CUST0020767,2027-06-02,678.83,credit,groceries,UPI,Lucknow,0,tier2
TXN000068571,CUST0010889,2024-01-10,316.43,credit,electronics,card,Nagpur,0,tier2
TXN000068572,CUST0025044,2025-03-10,1031.79,credit,education,UPI,Lucknow,0,tier2
TXN000068573,CUST0001447,2025-06-22,1886.33,debit,utilities,card,Mumbai,0,tier1
TXN000068574,CUST0023729,2024-09-02,3148.32,debit,dining,UPI,Delhi,0,tier1
TXN000068575,CUST0014191,2027-06-03,5747.19,debit,education,UPI,Bhopal,0,tier2
TXN000068576,CUST0026797,2025-02-12,412.13,debit,healthcare,UPI,Coimbatore,0,tier2
TXN000068577,CUST0020679,2025-09-23,10263.18,debit,education,UPI,Jaipur,1,tier2
TXN000068578,CUST0012958,2025-02-22,123.2,refund,dining,UPI,Chennai,0,tier1
TXN000068579,CUST0023083,2025-10-04,1707.56,debit,healthcare,UPI,Lucknow,0,tier2
TXN000068580,CUST0015427,2025-02-28,593.68,refund,utilities,card,Mumbai,0,tier1
TXN000068581,CUST0000679,2026-08-22,455.1,debit,fuel,card,Kochi,0,tier2
TXN000068582,CUST0020045,2026-12-15,675.62,debit,groceries,UPI,Vadodara,0,tier2
TXN000068583,CUST0023653,2024-11-11,893.9,debit,fashion,UPI,Hyderabad,0,tier1
TXN000068584,CUST0025769,2025-01-05,757.93,debit,travel,UPI,Jaipur,0,tier2
TXN000068585,CUST0024611,2025-02-10,1856.63,debit,fuel,card,Nagpur,0,tier2
TXN000068586,CUST0014264,2027-05-17,451.95,debit,utilities,UPI,Hyderabad,0,tier1
TXN000068587,CUST0022493,2025-11-01,888.48,debit,healthcare,card,Chennai,0,tier1
TXN000068588,CUST0026725,2024-10-30,187.42,debit,fuel,UPI,Hyderabad,1,tier1
TXN000068589,CUST0026587,2027-03-03,784.62,debit,fuel,card,Indore,0,tier2
TXN000068590,CUST0000264,2025-02-19,344.23,credit,fuel,card,Pune,0,tier1
TXN000068591,CUST0009831,2027-05-31,2612.08,debit,utilities,card,Pune,0,tier1
TXN000068592,CUST0002961,2024-01-14,876.69,credit,utilities,card,Kolkata,0,tier1
TXN000068593,CUST0013039,2025-02-15,219.32,credit,groceries,card,Jaipur,0,tier2
TXN000068594,CUST0006624,2024-06-26,1945.92,refund,entertainment,UPI,Ahmedabad,0,tier2
TXN000068595,CUST0025402,2027-05-01,1199.91,debit,groceries,UPI,Patna,1,tier2
TXN000068596,CUST0000619,2024-09-09,1836.77,debit,education,card,Kolkata,0,tier1
TXN000068597,CUST0008979,2024-06-22,1109.64,credit,electronics,UPI,Mumbai,0,tier1
TXN000068598,CUST0001390,2027-01-03,7658.55,debit,entertainment,UPI,Delhi,0,tier1
TXN000068599,CUST0017384,2024-08-29,424.1,debit,dining,UPI,Pune,0,tier1
TXN000068600,CUST0029878,2026-04-09,5959.01,debit,entertainment,UPI,Surat,0,tier2
TXN000068601,CUST0027564,2025-10-12,1316.98,debit,electronics,UPI,Lucknow,0,tier2
TXN000068602,CUST0002265,2024-07-23,3186.02,debit,electronics,UPI,Delhi,0,tier1
TXN000068603,CUST0018600,2026-06-24,114.96,credit,travel,UPI,Bengaluru,0,tier1
TXN000068604,CUST0011475,2024-05-29,916.95,debit,groceries,UPI,Bengaluru,0,tier1
TXN000068605,CUST0028494,2026-05-10,3483.83,debit,groceries,UPI,Lucknow,0,tier2
TXN000068606,CUST0003349,2024-05-14,842.75,debit,utilities,UPI,Bhopal,0,tier2
TXN000068607,CUST0013413,2026-09-05,914.18,debit,fashion,UPI,Lucknow,0,tier2
TXN000068608,CUST0026526,2024-11-28,308.39,credit,healthcare,UPI,Delhi,0,tier1
TXN000068609,CUST0028657,2027-06-06,54.57,credit,electronics,UPI,Bengaluru,0,tier1
TXN000068610,CUST0007664,2024-03-15,918.68,debit,electronics,UPI,Hyderabad,0,tier1
TXN000068611,CUST0011383,2026-09-09,2913.09,debit,fuel,UPI,Chennai,0,tier1
TXN000068612,CUST0013740,2026-08-24,640.4,credit,healthcare,card,Patna,0,tier2
