loan_id,customer_id,loan_amount,tenure_months,interest_rate,disbursal_date,city,income_band,credit_score_band,acquisition_channel
LN00022993,CUST0025992,448621.6,18,23.64,2024-01-06,Bengaluru,6-10L,550-600,affiliate
LN00022994,CUST0026689,222104.27,12,13.28,2024-03-09,Jaipur,6-10L,650-850,DSA
LN00022995,CUST0029122,69175.45,36,23.82,2024-07-28,Lucknow,<3L,550-600,affiliate
LN00022996,CUST0001953,655700.69,12,19.4,2025-01-05,Mumbai,6-10L,600-650,app_store
LN00022997,CUST0029711,263100.75,18,14.62,2024-04-09,Visakhapatnam,3-6L,650-850,referral
LN00022998,CUST0010706,196442.61,12,15.06,2024-10-23,Hyderabad,3-6L,650-850,referral
LN00022999,CUST0001451,612508.25,12,17.47,2024-05-24,Nagpur,6-10L,600-650,DSA
LN00023000,CUST0028200,1876914.86,36,18.49,2024-02-06,Ahmedabad,>15L,550-600,organic
LN00023001,CUST0005647,249168.5,12,22.42,2025-05-23,Mumbai,3-6L,550-600,organic
LN00023002,CUST0001860,980631.11,36,19.52,2025-02-09,Vadodara,10-15L,600-650,organic
LN00023003,CUST0016897,70423.91,36,19.34,2024-08-06,Hyderabad,<3L,600-650,DSA
LN00023004,CUST0009078,129795.52,18,18.55,2024-08-25,Hyderabad,3-6L,600-650,DSA
LN00023005,CUST0026161,288927.37,36,10.32,2024-04-20,Mumbai,3-6L,650-850,referral
LN00023006,CUST0016435,901056.9,18,11.64,2025-06-05,Hyderabad,>15L,650-850,DSA
LN00023007,CUST0006793,186529.75,12,22.96,2024-08-06,Ahmedabad,3-6L,550-600,app_store
LN00023008,CUST0006293,463769.86,24,11.26,2024-02-23,Bengaluru,6-10L,650-850,affiliate
LN00023009,CUST0026575,207322.19,36,15.18,2024-01-28,Pune,3-6L,600-650,referral
LN00023010,CUST0008259,458832.57,24,18.42,2024-04-29,Bhopal,6-10L,550-600,app_store
LN00023011,CUST0019349,516379.15,12,15.69,2025-04-21,Kochi,6-10L,650-850,referral
LN00023012,CUST0026507,75797.02,18,18.23,2024-06-22,Nagpur,<3L,550-600,DSA
LN00023013,CUST0019740,782407.44,18,17.56,2024-02-11,Bengaluru,10-15L,600-650,DSA
LN00023014,CUST0017609,1224900.81,12,22.92,2024-03-23,Chennai,10-15L,550-600,DSA
LN00023015,CUST0028029,192519.46,18,18.03,2024-07-16,Jaipur,3-6L,600-650,affiliate
LN00023016,CUST0022279,505598.73,24,21.21,2024-10-16,Vadodara,6-10L,550-600,DSA
LN00023017,CUST0016992,431556.11,12,15.64,2024-07-16,Jaipur,6-10L,600-650,referral
LN00023018,CUST0010913,875217.21,36,12.96,2024-11-09,Pune,10-15L,650-850,DSA
LN00023019,CUST0014636,895573.8,36,13.92,2024-04-26,Hyderabad,10-15L,650-850,app_store
LN00023020,CUST0021437,37189.53,36,15.51,2025-06-05,Pune,<3L,600-650,DSA
LN00023021,CUST0011851,1400834.11,24,20.24,2024-08-30,Chennai,10-15L,550-600,organic
LN00023022,CUST0007911,287951.22,18,15.42,2025-06-27,Jaipur,3-6L,600-650,organic
LN00023023,CUST0015071,256740.02,18,16.22,2025-01-11,Patna,3-6L,600-650,DSA
LN00023024,CUST0020981,653701.68,18,12.35,2024-12-28,Kochi,10-15L,650-850,organic
LN00023025,CUST0019802,122479.44,12,19.96,2024-09-21,Patna,3-6L,550-600,DSA
LN00023026,CUST0019695,106708.71,12,16.24,2024-01-18,Patna,3-6L,600-650,organic
LN00023027,CUST0001963,237569.23,12,13.68,2024-03-01,Chennai,3-6L,650-850,affiliate
LN00023028,CUST0021056,509029.55,24,11.81,2024-07-26,Nagpur,10-15L,650-850,organic
LN00023029,CUST0024537,179305.73,18,17.23,2024-03-09,Kolkata,3-6L,600-650,app_store
LN00023030,CUST0022363,215750.68,24,16.24,2024-02-20,Mumbai,3-6L,600-650,organic
LN00023031,CUST0006541,113225.06,24,24.21,2024-02-11,Vadodara,3-6L,300-550,DSA
LN00023032,CUST0010867,630947.37,18,18.99,2025-05-22,Mumbai,6-10L,600-650,DSA
LN00023033,CUST0015979,633905.85,12,17.93,2025-03-05,Delhi,10-15L,600-650,DSA
LN00023034,CUST0006358,446281.74,12,19.53,2024-11-03,Mumbai,6-10L,550-600,organic
LN00023035,CUST0024681,892994.14,12,15.89,2025-05-26,Mumbai,10-15L,650-850,referral
LN00023036,CUST0018172,437068.69,36,28.14,2024-03-08,Mumbai,6-10L,300-550,organic
LN00023037,CUST0026517,541672.59,24,15.45,2025-01-13,Surat,6-10L,650-850,DSA
LN00023038,CUST0010220,379160.92,12,12.86,2025-02-28,Vadodara,6-10L,650-850,referral
LN00023039,CUST0022429,1100652.98,18,18.71,2024-05-05,Bhopal,10-15L,600-650,app_store
LN00023040,CUST0010904,249622.88,18,17.55,2025-06-04,Ahmedabad,6-10L,600-650,referral
LN00023041,CUST0005154,1083848.0,18,16.28,2025-07-04,Bhopal,>15L,600-650,DSA
LN00023042,CUST0009540,982964.5,36,15.24,2024-12-14,Kolkata,>15L,600-650,organic
LN00023043,CUST0018840,986568.23,12,16.83,2024-08-18,Coimbatore,10-15L,600-650,affiliate
LN00023044,CUST0029571,2935670.65,18,12.43,2024-08-23,Kolkata,>15L,650-850,organic
LN00023045,CUST0012092,265449.11,18,23.58,2024-12-22,Mumbai,6-10L,550-600,organic
LN00023046,CUST0029660,50999.18,12,12.16,2024-03-06,Nagpur,<3L,650-850,affiliate
LN00023047,CUST0004944,360815.89,18,19.1,2024-01-23,Patna,6-10L,600-650,referral
LN00023048,CUST0018898,230437.58,36,15.32,2024-09-21,Bengaluru,3-6L,600-650,organic
LN00023049,CUST0029364,64793.46,24,19.96,2024-05-21,Chennai,3-6L,600-650,referral
LN00023050,CUST0018015,397933.34,24,15.61,2025-04-29,Nagpur,6-10L,650-850,organic
LN00023051,CUST0007437,119440.85,12,10.61,2024-12-06,Jaipur,3-6L,650-850,referral
LN00023052,CUST0008332,106947.56,18,16.56,2024-01-18,Coimbatore,3-6L,600-650,app_store
LN00023053,CUST0016955,521158.95,24,21.41,2024-01-19,Pune,6-10L,550-600,organic
LN00023054,CUST0019492,203792.28,18,13.54,2024-02-03,Surat,3-6L,650-850,affiliate
LN00023055,CUST0005966,150053.07,18,29.65,2024-05-30,Hyderabad,3-6L,300-550,referral
LN00023056,CUST0008326,1011439.49,12,21.64,2024-06-12,Kochi,10-15L,550-600,affiliate
LN00023057,CUST0010761,340535.4,18,21.25,2025-04-15,Chennai,6-10L,550-600,referral
LN00023058,CUST0026113,954403.23,12,14.04,2024-03-31,Jaipur,10-15L,650-850,affiliate
LN00023059,CUST0022787,2528212.23,36,10.07,2025-01-05,Ahmedabad,>15L,650-850,DSA
LN00023060,CUST0021053,792904.99,36,16.77,2024-02-26,Hyderabad,10-15L,600-650,DSA
LN00023061,CUST0000372,342236.23,24,13.52,2025-06-17,Chennai,6-10L,650-850,DSA
LN00023062,CUST0022237,1139004.79,12,10.94,2024-06-28,Pune,10-15L,650-850,DSA
LN00023063,CUST0018902,255692.51,18,16.72,2024-05-20,Hyderabad,3-6L,600-650,referral
LN00023064,CUST0010064,1321003.61,12,14.38,2025-03-27,Delhi,10-15L,650-850,organic
LN00023065,CUST0001695,390134.74,18,17.29,2025-02-25,Patna,6-10L,600-650,affiliate
LN00023066,CUST0027920,576174.34,12,17.75,2024-11-05,Chennai,10-15L,600-650,referral
LN00023067,CUST0023611,688712.51,18,16.74,2025-04-10,Kolkata,10-15L,600-650,referral
LN00023068,CUST0028171,286094.38,12,10.62,2024-03-20,Jaipur,6-10L,650-850,app_store
LN00023069,CUST0007814,275511.58,18,20.49,2024-05-03,Patna,6-10L,550-600,organic
LN00023070,CUST0010135,290140.23,18,16.77,2025-02-07,Delhi,3-6L,600-650,DSA
LN00023071,CUST0028167,381044.47,12,15.83,2024-03-20,Ahmedabad,6-10L,650-850,referral
LN00023072,CUST0006525,490319.91,18,19.12,2025-07-08,Chennai,6-10L,550-600,referral
LN00023073,CUST0005386,414721.14,12,18.65,2024-06-14,Vadodara,6-10L,600-650,affiliate
LN00023074,CUST0029313,656294.72,18,25.1,2025-01-18,Surat,6-10L,300-550,affiliate
LN00023075,CUST0012448,235423.41,18,15.82,2024-10-26,Delhi,3-6L,600-650,organic
LN00023076,CUST0029342,230919.01,36,22.17,2024-06-04,Hyderabad,3-6L,550-600,DSA
LN00023077,CUST0001146,961148.87,36,21.61,2024-07-18,Mumbai,10-15L,550-600,organic
LN00023078,CUST0014342,573263.43,18,19.54,2024-06-25,Bhopal,6-10L,600-650,organic
LN00023079,CUST0021781,66089.94,18,13.09,2024-02-05,Kolkata,<3L,650-850,organic
LN00023080,CUST0018699,78797.9,12,19.4,2025-01-29,Mumbai,<3L,600-650,app_store
LN00023081,CUST0021071,269395.43,36,14.46,2024-12-01,Mumbai,6-10L,650-850,referral
LN00023082,CUST0005891,1175797.26,18,19.19,2024-07-08,Kochi,10-15L,600-650,DSA
LN00023083,CUST0005486,23692.01,18,24.98,2024-03-16,Vadodara,<3L,300-550,affiliate
LN00023084,CUST0014029,516627.16,36,22.04,2024-10-25,Chennai,6-10L,300-550,organic
LN00023085,CUST0014584,1334572.58,18,29.55,2024-06-15,Pune,>15L,300-550,app_store
LN00023086,CUST0022425,15304.65,12,20.07,2024-05-17,Jaipur,<3L,550-600,referral
LN00023087,CUST0011316,240774.18,18,12.84,2024-08-15,Pune,3-6L,650-850,affiliate
LN00023088,CUST0019488,1659236.27,24,23.25,2024-05-09,Chennai,>15L,550-600,referral
LN00023089,CUST0012790,27217.6,12,18.53,2024-05-20,Kolkata,<3L,550-600,app_store
LN00023090,CUST0004903,591131.79,36,11.55,2024-02-03,Bengaluru,6-10L,650-850,affiliate
LN00023091,CUST0017884,399464.38,18,17.2,2024-05-10,Mumbai,6-10L,600-650,referral
LN00023092,CUST0013050,105238.45,24,13.29,2025-05-25,Bengaluru,3-6L,650-850,organic
LN00023093,CUST0003007,54009.67,24,13.61,2024-12-11,Mumbai,<3L,650-850,organic
LN00023094,CUST0027267,312099.36,12,15.2,2024-09-11,Kolkata,6-10L,600-650,referral
LN00023095,CUST0002720,1463442.36,18,13.52,2024-06-23,Surat,10-15L,650-850,organic
LN00023096,CUST0004882,177684.66,24,20.22,2025-04-01,Bengaluru,3-6L,550-600,DSA
LN00023097,CUST0026511,1383557.34,36,22.44,2025-06-06,Pune,10-15L,550-600,affiliate
LN00023098,CUST0003570,235730.52,24,18.17,2024-10-03,Chennai,6-10L,550-600,affiliate
LN00023099,CUST0016614,410620.34,24,11.03,2024-10-05,Delhi,6-10L,650-850,app_store
LN00023100,CUST0022252,510553.6,18,16.1,2024-03-06,Delhi,10-15L,600-650,organic
LN00023101,CUST0003010,187112.59,18,23.5,2024-04-03,Ahmedabad,3-6L,550-600,affiliate
LN00023102,CUST0021941,371919.38,18,10.91,2025-04-06,Delhi,6-10L,650-850,organic
LN00023103,CUST0022752,578999.49,18,23.02,2024-02-12,Jaipur,6-10L,300-550,app_store
LN00023104,CUST0027869,235626.36,12,17.33,2024-05-13,Bengaluru,6-10L,600-650,organic
LN00023105,CUST0021834,425755.17,18,21.76,2024-12-06,Vadodara,6-10L,550-600,app_store
LN00023106,CUST0018383,776182.76,12,11.47,2024-10-12,Mumbai,10-15L,650-850,referral
LN00023107,CUST0005919,868592.14,12,15.18,2024-12-06,Kolkata,10-15L,600-650,DSA
LN00023108,CUST0024996,543238.82,24,19.58,2024-11-17,Indore,6-10L,600-650,organic
LN00023109,CUST0010192,1354678.12,18,17.69,2025-03-07,Indore,>15L,600-650,organic
LN00023110,CUST0004507,2587088.97,18,20.6,2025-05-23,Delhi,>15L,550-600,DSA
LN00023111,CUST0016396,315477.7,18,15.25,2025-04-18,Bengaluru,6-10L,600-650,DSA
LN00023112,CUST0010798,204212.48,36,10.37,2024-07-22,Jaipur,3-6L,650-850,app_store
LN00023113,CUST0001179,1141947.87,24,13.9,2024-03-21,Surat,10-15L,650-850,DSA
LN00023114,CUST0024674,127276.15,18,10.37,2024-07-25,Indore,3-6L,650-850,DSA
LN00023115,CUST0009082,419737.17,36,18.29,2025-07-08,Ahmedabad,6-10L,550-600,DSA
LN00023116,CUST0016979,264757.47,12,15.08,2025-04-05,Bhopal,6-10L,600-650,referral
LN00023117,CUST0003756,1718122.47,12,19.08,2024-06-13,Kolkata,>15L,600-650,DSA
LN00023118,CUST0016917,2263453.62,12,16.03,2024-10-26,Jaipur,>15L,600-650,affiliate
LN00023119,CUST0002468,953846.91,12,21.75,2025-01-08,Kolkata,10-15L,550-600,DSA
LN00023120,CUST0021007,454812.82,24,17.37,2024-10-16,Indore,6-10L,600-650,organic
LN00023121,CUST0021935,347462.18,24,17.32,2025-02-14,Bengaluru,6-10L,600-650,referral
LN00023122,CUST0010153,286238.36,12,14.84,2025-01-19,Hyderabad,3-6L,650-850,referral
LN00023123,CUST0001938,736817.96,18,15.96,2025-03-11,Patna,10-15L,650-850,referral
LN00023124,CUST0001888,541238.65,24,15.27,2024-10-12,Nagpur,10-15L,650-850,organic
LN00023125,CUST0013787,1242801.63,36,19.16,2024-03-30,Indore,10-15L,550-600,DSA
LN00023126,CUST0021564,275502.4,18,21.89,2024-02-12,Delhi,3-6L,550-600,affiliate
LN00023127,CUST0015862,332221.79,24,15.55,2024-01-09,Pune,6-10L,600-650,referral
LN00023128,CUST0025211,425710.31,18,17.85,2025-02-04,Jaipur,6-10L,600-650,app_store
LN00023129,CUST0010427,132308.46,24,18.86,2025-01-20,Bhopal,3-6L,600-650,organic
LN00023130,CUST0013282,620297.24,18,19.39,2024-10-26,Kolkata,6-10L,550-600,DSA
LN00023131,CUST0004362,32475.36,18,22.85,2024-07-03,Jaipur,<3L,550-600,DSA
LN00023132,CUST0011005,957018.31,18,17.16,2024-01-03,Hyderabad,>15L,600-650,affiliate
LN00023133,CUST0017957,1202238.18,36,15.6,2025-04-02,Patna,10-15L,650-850,DSA
LN00023134,CUST0002150,658932.93,24,16.49,2025-01-01,Coimbatore,6-10L,600-650,affiliate
LN00023135,CUST0017384,261025.19,18,21.03,2025-06-22,Pune,3-6L,550-600,affiliate
LN00023136,CUST0019340,191482.89,24,28.59,2024-04-05,Kolkata,3-6L,300-550,organic
LN00023137,CUST0028262,164338.11,18,13.12,2024-08-05,Chennai,3-6L,650-850,referral
LN00023138,CUST0001243,278577.7,12,11.09,2024-05-08,Hyderabad,6-10L,650-850,organic
LN00023139,CUST0022064,837451.72,12,10.64,2024-05-09,Jaipur,10-15L,650-850,organic
LN00023140,CUST0004557,45876.92,24,11.35,2024-05-30,Bengaluru,<3L,650-850,organic
LN00023141,CUST0029710,55284.73,12,18.4,2025-02-27,Lucknow,3-6L,550-600,DSA
LN00023142,CUST0017211,75939.37,36,21.0,2025-06-16,Jaipur,3-6L,550-600,DSA
LN00023143,CUST0011660,1053777.5,36,19.77,2024-03-12,Nagpur,10-15L,550-600,affiliate
LN00023144,CUST0002454,1532536.94,24,20.65,2024-02-01,Bengaluru,>15L,550-600,organic
LN00023145,CUST0024795,826028.29,36,13.34,2024-10-23,Nagpur,10-15L,650-850,referral
LN00023146,CUST0010137,433652.7,36,13.25,2024-03-22,Mumbai,6-10L,650-850,DSA
LN00023147,CUST0027300,103572.5,12,18.06,2024-10-04,Pune,3-6L,600-650,affiliate
LN00023148,CUST0024433,689606.7,36,14.57,2025-03-30,Patna,10-15L,650-850,affiliate
LN00023149,CUST0025171,90261.64,24,14.4,2025-02-03,Nagpur,3-6L,650-850,referral
LN00023150,CUST0023199,200418.74,12,15.29,2024-02-21,Vadodara,3-6L,600-650,referral
LN00023151,CUST0019460,52120.56,24,12.41,2024-10-09,Delhi,3-6L,650-850,referral
LN00023152,CUST0018719,364101.99,18,17.35,2024-07-07,Nagpur,6-10L,600-650,organic
LN00023153,CUST0002693,275649.46,12,12.04,2024-03-01,Pune,3-6L,650-850,organic
LN00023154,CUST0022116,1437560.5,24,18.73,2024-08-18,Chennai,10-15L,600-650,organic
LN00023155,CUST0003238,102284.29,36,10.39,2025-04-29,Chennai,3-6L,650-850,DSA
LN00023156,CUST0022169,551933.89,24,17.07,2024-03-09,Delhi,10-15L,600-650,app_store
LN00023157,CUST0014915,1069884.72,12,21.21,2024-05-12,Nagpur,>15L,550-600,organic
LN00023158,CUST0028721,441327.89,18,20.27,2024-05-18,Ahmedabad,6-10L,550-600,organic
LN00023159,CUST0028699,156092.37,24,11.18,2025-05-31,Delhi,3-6L,650-850,organic
LN00023160,CUST0013039,496244.71,36,23.35,2024-10-03,Jaipur,6-10L,300-550,DSA
LN00023161,CUST0017415,1475843.54,12,10.74,2024-02-08,Delhi,10-15L,650-850,referral
LN00023162,CUST0001820,250705.81,18,16.82,2025-02-16,Chennai,3-6L,600-650,organic
LN00023163,CUST0004340,575267.32,24,28.9,2024-11-26,Mumbai,10-15L,300-550,organic
LN00023164,CUST0016915,627774.77,18,13.81,2024-03-14,Ahmedabad,10-15L,650-850,referral
LN00023165,CUST0018514,1208899.02,36,19.18,2024-04-04,Mumbai,>15L,600-650,referral
LN00023166,CUST0007656,750745.59,18,10.11,2024-05-04,Hyderabad,10-15L,650-850,DSA
LN00023167,CUST0029475,62214.15,36,22.6,2024-02-09,Hyderabad,3-6L,550-600,app_store
LN00023168,CUST0021611,619577.54,12,22.76,2025-02-08,Indore,6-10L,300-550,referral
LN00023169,CUST0018445,275382.63,36,14.69,2024-02-07,Kolkata,3-6L,650-850,DSA
LN00023170,CUST0029239,48314.25,24,16.24,2024-03-06,Jaipur,<3L,600-650,DSA
LN00023171,CUST0008437,1399423.28,18,18.39,2024-01-13,Hyderabad,10-15L,550-600,referral
LN00023172,CUST0026438,2762362.0,18,19.95,2024-03-25,Jaipur,>15L,550-600,DSA
LN00023173,CUST0022833,1466925.54,24,19.43,2024-05-28,Delhi,>15L,600-650,referral
LN00023174,CUST0021040,162009.8,24,11.51,2025-05-04,Visakhapatnam,3-6L,650-850,app_store
LN00023175,CUST0027081,103272.06,12,15.66,2024-04-06,Pune,3-6L,600-650,organic
LN00023176,CUST0010958,696477.17,18,21.93,2025-06-11,Vadodara,6-10L,550-600,DSA
LN00023177,CUST0016932,195721.56,12,25.32,2024-03-26,Delhi,3-6L,300-550,organic
LN00023178,CUST0002146,235477.67,18,14.21,2024-04-27,Lucknow,3-6L,650-850,organic
LN00023179,CUST0029930,1456190.52,36,18.97,2025-02-16,Surat,10-15L,600-650,DSA
LN00023180,CUST0028769,554277.88,24,14.12,2025-04-02,Bhopal,10-15L,650-850,referral
LN00023181,CUST0002034,1642527.07,18,16.13,2024-01-23,Pune,>15L,600-650,referral
LN00023182,CUST0025855,388074.17,12,18.46,2024-09-26,Mumbai,6-10L,600-650,organic
LN00023183,CUST0006866,433798.04,24,12.31,2024-02-15,Hyderabad,6-10L,650-850,organic
LN00023184,CUST0013066,749300.15,18,22.45,2025-04-29,Hyderabad,10-15L,300-550,referral
LN00023185,CUST0029783,107245.02,12,15.95,2024-10-03,Chennai,3-6L,600-650,organic
LN00023186,CUST0029343,1160417.86,36,16.41,2024-04-05,Delhi,10-15L,600-650,app_store
LN00023187,CUST0010318,62951.66,18,19.05,2024-03-19,Mumbai,<3L,600-650,referral
LN00023188,CUST0026790,700133.04,18,11.93,2025-04-28,Pune,10-15L,650-850,DSA
LN00023189,CUST0028942,1018961.06,12,10.48,2025-05-25,Indore,10-15L,650-850,organic
LN00023190,CUST0002659,60152.02,12,19.56,2025-02-09,Bengaluru,3-6L,600-650,organic
LN00023191,CUST0005713,953304.92,36,18.74,2025-03-16,Nagpur,10-15L,550-600,DSA
LN00023192,CUST0016471,148714.07,12,12.91,2025-03-01,Indore,3-6L,650-850,referral
LN00023193,CUST0017457,432201.6,24,21.87,2025-04-04,Kolkata,6-10L,550-600,organic
LN00023194,CUST0009020,580491.83,24,18.19,2025-05-21,Pune,10-15L,600-650,organic
LN00023195,CUST0017717,959324.95,24,15.6,2024-12-05,Chennai,10-15L,650-850,affiliate
LN00023196,CUST0008805,2554310.83,12,24.47,2025-04-11,Chennai,>15L,300-550,DSA
LN00023197,CUST0012729,203889.23,18,17.21,2024-09-09,Lucknow,3-6L,600-650,DSA
LN00023198,CUST0009810,431842.16,36,18.7,2025-01-02,Chennai,6-10L,600-650,organic
LN00023199,CUST0023642,2257362.61,12,15.16,2025-03-14,Pune,>15L,650-850,DSA
LN00023200,CUST0024571,247623.49,12,18.56,2025-05-08,Indore,6-10L,600-650,organic
LN00023201,CUST0005837,870062.35,18,26.28,2024-12-26,Visakhapatnam,>15L,300-550,organic
LN00023202,CUST0025298,650306.42,36,18.36,2024-09-17,Coimbatore,6-10L,600-650,referral
LN00023203,CUST0010726,1473728.76,36,19.11,2024-01-21,Coimbatore,10-15L,550-600,DSA
LN00023204,CUST0003619,2628610.73,18,18.63,2025-02-27,Coimbatore,>15L,600-650,referral
LN00023205,CUST0013906,848132.04,36,17.35,2025-03-20,Hyderabad,10-15L,600-650,DSA
LN00023206,CUST0004437,2308710.49,36,14.56,2024-10-13,Kochi,>15L,650-850,affiliate
LN00023207,CUST0019469,123699.1,18,21.09,2024-10-23,Bengaluru,3-6L,550-600,DSA
LN00023208,CUST0016579,233098.97,18,20.38,2024-07-26,Vadodara,6-10L,550-600,affiliate
LN00023209,CUST0001901,148285.27,36,16.79,2024-09-28,Lucknow,3-6L,600-650,affiliate
LN00023210,CUST0007110,54372.12,12,20.01,2024-04-01,Patna,3-6L,550-600,app_store
LN00023211,CUST0001837,300745.24,36,16.02,2024-07-20,Visakhapatnam,6-10L,600-650,DSA
LN00023212,CUST0001624,882966.6,12,13.24,2024-09-04,Vadodara,>15L,650-850,organic
LN00023213,CUST0010509,484402.87,24,17.4,2024-12-11,Patna,6-10L,600-650,referral
LN00023214,CUST0028937,2331451.91,18,14.18,2024-07-08,Bengaluru,>15L,650-850,DSA
LN00023215,CUST0011349,2286378.9,18,10.1,2024-12-17,Vadodara,>15L,650-850,affiliate
LN00023216,CUST0020708,32970.4,12,16.92,2024-06-11,Bengaluru,<3L,600-650,organic
LN00023217,CUST0017084,72699.27,18,25.28,2024-07-17,Pune,3-6L,300-550,DSA
LN00023218,CUST0008127,183300.6,18,11.66,2024-03-31,Pune,3-6L,650-850,DSA
LN00023219,CUST0022322,216959.2,36,25.55,2024-12-06,Pune,6-10L,300-550,app_store
LN00023220,CUST0019762,30511.03,36,21.66,2024-11-24,Nagpur,<3L,550-600,referral
LN00023221,CUST0018983,1256557.35,12,11.0,2024-12-14,Kolkata,10-15L,650-850,organic
LN00023222,CUST0026924,54929.04,12,23.51,2024-03-22,Kolkata,<3L,300-550,app_store
LN00023223,CUST0017788,70207.59,18,17.82,2024-02-29,Surat,3-6L,600-650,organic
LN00023224,CUST0021280,690984.76,24,14.83,2025-02-17,Surat,6-10L,650-850,organic
LN00023225,CUST0023987,433134.89,24,21.2,2025-02-09,Kolkata,6-10L,550-600,DSA
LN00023226,CUST0002148,2178411.63,18,18.08,2024-07-22,Mumbai,>15L,550-600,organic
LN00023227,CUST0017865,2676775.36,12,19.44,2025-02-01,Hyderabad,>15L,550-600,app_store
LN00023228,CUST0008693,2002244.65,18,22.57,2025-06-29,Kochi,>15L,300-550,DSA
LN00023229,CUST0005578,122502.02,12,13.54,2024-08-14,Kochi,3-6L,650-850,referral
LN00023230,CUST0025047,659419.44,12,17.46,2025-05-16,Ahmedabad,6-10L,600-650,referral
LN00023231,CUST0007525,599378.97,24,19.36,2024-09-03,Bengaluru,6-10L,550-600,organic
LN00023232,CUST0001132,245700.46,12,19.82,2024-03-11,Delhi,3-6L,550-600,affiliate
LN00023233,CUST0022056,284966.5,18,19.77,2025-02-18,Kochi,6-10L,550-600,referral
LN00023234,CUST0009378,659794.44,24,12.04,2024-08-26,Vadodara,6-10L,650-850,organic
LN00023235,CUST0007533,83222.45,12,19.99,2025-03-31,Kolkata,3-6L,600-650,affiliate
LN00023236,CUST0016716,24656.34,18,17.57,2024-06-23,Ahmedabad,<3L,600-650,app_store
LN00023237,CUST0021213,2957935.98,24,12.45,2024-06-29,Coimbatore,>15L,650-850,DSA
LN00023238,CUST0008916,1149425.11,12,13.65,2024-06-29,Delhi,10-15L,650-850,app_store
LN00023239,CUST0015341,266191.15,24,24.3,2025-04-10,Ahmedabad,3-6L,300-550,DSA
LN00023240,CUST0018690,1884229.15,36,10.65,2024-12-28,Coimbatore,>15L,650-850,organic
LN00023241,CUST0001097,1769538.75,18,18.87,2025-06-15,Patna,>15L,600-650,app_store
LN00023242,CUST0029407,609370.45,12,10.45,2024-11-30,Hyderabad,10-15L,650-850,organic
LN00023243,CUST0029866,950576.28,12,10.53,2025-07-08,Kochi,10-15L,650-850,DSA
LN00023244,CUST0007322,510750.17,12,18.41,2025-03-02,Bengaluru,6-10L,600-650,DSA
LN00023245,CUST0010588,650424.02,12,13.28,2024-06-03,Bengaluru,6-10L,650-850,organic
LN00023246,CUST0015716,629054.86,36,20.33,2024-06-14,Delhi,6-10L,550-600,referral
LN00023247,CUST0000238,2524258.14,18,19.13,2024-08-14,Delhi,>15L,550-600,referral
LN00023248,CUST0011761,951941.94,12,12.74,2025-05-15,Indore,10-15L,650-850,affiliate
LN00023249,CUST0022232,76167.09,12,12.41,2024-04-13,Hyderabad,3-6L,650-850,organic
LN00023250,CUST0026260,220026.47,12,18.04,2025-03-19,Vadodara,6-10L,550-600,app_store
LN00023251,CUST0005042,227824.82,24,22.22,2024-10-15,Vadodara,6-10L,550-600,affiliate
LN00023252,CUST0001550,940608.84,12,16.82,2025-05-13,Delhi,10-15L,600-650,DSA
LN00023253,CUST0022218,53276.44,12,19.26,2024-09-16,Pune,<3L,600-650,DSA
LN00023254,CUST0006057,775648.17,36,10.96,2024-04-19,Indore,10-15L,650-850,DSA
