loan_id,decline_rate_change,decline_spike_flag,avg_amount_change_pct,amount_drop_flag,upi_share_change_pp,upi_shift_flag,category_count_change,diversity_drop_flag,signals_firing,customer_id,credit_score_band,income_band,city,tenure_months,loan_amount
LN00034803,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0005993,300-550,>15L,Visakhapatnam,24,1661238.32
LN00034806,0.0,1,inf,0,0.5,0,1.0,0,1,CUST0008093,600-650,6-10L,Surat,18,360614.69
LN00034809,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0022951,600-650,>15L,Chennai,12,1112327.35
LN00034810,0.0,1,1.4398903824611935,0,-1.0,1,1.0,0,2,CUST0021136,550-600,6-10L,Bengaluru,18,687256.84
LN00034812,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0014248,300-550,6-10L,Lucknow,12,256362.11
LN00034814,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019759,650-850,6-10L,Hyderabad,24,577195.3
LN00034816,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026921,650-850,<3L,Jaipur,24,65330.42
LN00034837,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015191,550-600,10-15L,Hyderabad,36,1110797.3
LN00034841,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0009127,650-850,3-6L,Vadodara,12,264080.21
LN00034842,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023136,600-650,<3L,Mumbai,18,70320.58
LN00034847,0.0,1,140.9076718065867,0,1.0,0,0.0,0,1,CUST0007259,600-650,10-15L,Mumbai,18,1448242.94
LN00034849,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021685,550-600,>15L,Kolkata,24,1127403.04
LN00034854,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020149,600-650,>15L,Chennai,18,2038710.01
LN00034856,0.0,1,1.046687334333666,0,-1.0,1,0.0,0,2,CUST0026606,650-850,10-15L,Kolkata,18,1075763.32
LN00034860,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020929,650-850,6-10L,Vadodara,18,301308.94
LN00034865,1.0,1,inf,0,0.0,0,1.0,0,1,CUST0004902,650-850,3-6L,Kolkata,18,96140.29
LN00034868,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028047,600-650,10-15L,Jaipur,18,1246435.51
LN00034871,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0027636,300-550,<3L,Chennai,18,44626.93
LN00034877,0.5,1,inf,0,1.0,0,1.0,0,1,CUST0020628,650-850,>15L,Kolkata,18,1570647.27
LN00034882,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0016341,650-850,3-6L,Kolkata,18,63464.38
LN00034890,0.0,1,-0.3079299267891827,1,0.0,0,0.0,0,2,CUST0004520,300-550,10-15L,Lucknow,24,1176183.14
LN00034900,0.0,1,0.15283200130817812,0,-1.0,1,0.0,0,2,CUST0022890,650-850,10-15L,Hyderabad,36,1273567.42
LN00034909,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0008803,650-850,6-10L,Chennai,18,463281.52
LN00034912,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0011094,650-850,<3L,Bengaluru,36,53439.09
LN00034913,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015878,550-600,10-15L,Jaipur,12,1472812.96
LN00034917,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007444,600-650,3-6L,Mumbai,24,255895.82
LN00034918,-1.0,0,-0.5079518791454072,1,-1.0,1,1.0,0,2,CUST0028350,650-850,>15L,Pune,12,1715663.25
LN00034921,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022402,550-600,3-6L,Surat,24,290545.52
LN00034925,0.0,1,-0.3894760904350856,1,0.0,0,-1.0,0,2,CUST0004951,600-650,>15L,Kolkata,24,2328146.33
LN00034926,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0015777,550-600,>15L,Nagpur,24,2641997.5
LN00034927,0.0,1,0.436284309290686,0,1.0,0,0.0,0,1,CUST0016467,650-850,6-10L,Patna,18,311248.77
LN00034929,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000099,550-600,10-15L,Hyderabad,12,904374.87
LN00034937,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015750,550-600,3-6L,Visakhapatnam,24,118697.87
LN00034939,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000876,650-850,3-6L,Bengaluru,18,107795.8
LN00034947,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025267,650-850,10-15L,Surat,36,774683.89
LN00034958,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012636,600-650,<3L,Vadodara,12,58825.0
LN00034959,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0029018,600-650,10-15L,Hyderabad,24,919309.77
LN00034961,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028237,300-550,10-15L,Indore,36,768304.88
LN00034970,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0029247,600-650,6-10L,Delhi,12,309133.33
LN00034973,0.0,1,13.255326344267841,0,0.0,0,1.0,0,1,CUST0016386,650-850,10-15L,Hyderabad,24,950844.79
LN00034979,0.0,1,0.5043459160940099,0,0.0,0,0.0,0,1,CUST0006665,550-600,>15L,Visakhapatnam,18,2082806.15
LN00034988,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0009340,550-600,3-6L,Visakhapatnam,12,244785.66
LN00034990,0.0,1,0.31961184469746723,0,0.0,0,0.0,0,1,CUST0002370,650-850,3-6L,Lucknow,12,76932.5
LN00035002,0.0,1,-0.7027873376120051,1,-1.0,1,0.0,0,3,CUST0015096,550-600,10-15L,Mumbai,12,1332896.07
LN00035014,0.5,1,inf,0,1.0,0,2.0,0,1,CUST0006285,550-600,>15L,Mumbai,18,1529612.71
LN00035016,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021995,650-850,3-6L,Nagpur,24,104877.36
LN00035017,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018291,650-850,>15L,Nagpur,12,938742.41
LN00035019,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0002492,650-850,10-15L,Chennai,18,1410179.41
LN00035020,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0010552,550-600,6-10L,Nagpur,24,219953.07
LN00035023,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004135,600-650,>15L,Bengaluru,24,874415.17
LN00035026,0.0,1,-0.6189121171390168,1,0.0,0,0.0,0,2,CUST0025776,550-600,<3L,Delhi,18,44324.49
LN00035028,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0001692,600-650,>15L,Nagpur,18,1127462.34
LN00035031,0.0,1,-0.1997372613690359,0,0.0,0,0.0,0,1,CUST0008532,550-600,>15L,Delhi,24,2264800.4
LN00035034,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017898,300-550,6-10L,Mumbai,24,632453.93
LN00035035,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003831,600-650,>15L,Kolkata,18,1604676.73
LN00035042,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021937,600-650,10-15L,Chennai,12,835021.77
LN00035045,0.0,1,-0.8806301784592158,1,0.0,0,1.0,0,2,CUST0001525,650-850,3-6L,Bengaluru,18,103488.61
LN00035046,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0015218,650-850,3-6L,Delhi,12,122108.58
LN00035048,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0023258,300-550,10-15L,Delhi,12,975386.04
LN00035053,0.0,1,1.0698626335507144,0,-1.0,1,0.0,0,2,CUST0001266,600-650,<3L,Visakhapatnam,18,74791.24
LN00035065,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0012751,600-650,10-15L,Delhi,12,515524.97
LN00035069,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0022214,550-600,6-10L,Mumbai,18,697738.62
LN00035076,0.5,1,1.0071294017726866,0,0.0,0,1.0,0,1,CUST0010145,600-650,<3L,Jaipur,18,79838.39
LN00035081,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0029614,600-650,3-6L,Chennai,24,210127.29
LN00035086,0.0,1,2.263272987990679,0,0.0,0,0.0,0,1,CUST0020906,300-550,10-15L,Coimbatore,18,775732.76
LN00035095,-1.0,0,2.788055225595389,0,1.0,0,0.0,0,0,CUST0004407,300-550,3-6L,Surat,36,238230.88
LN00035098,0.0,1,1.0445524400793853,0,-1.0,1,0.0,0,2,CUST0005524,550-600,>15L,Pune,36,1043055.08
LN00035099,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017446,600-650,10-15L,Pune,18,968961.49
LN00035100,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0004984,650-850,6-10L,Patna,12,674068.55
LN00035101,1.0,1,inf,0,0.0,0,1.0,0,1,CUST0001902,550-600,6-10L,Surat,24,403449.09
LN00035111,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018923,600-650,6-10L,Patna,12,429564.62
LN00035114,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0022671,650-850,6-10L,Bengaluru,18,410349.84
LN00035115,0.0,1,4.616915895078002,0,0.0,0,1.0,0,1,CUST0003344,650-850,<3L,Pune,12,52436.04
LN00035118,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0006975,600-650,3-6L,Lucknow,18,295399.86
LN00035121,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004547,550-600,3-6L,Coimbatore,18,254323.42
LN00035129,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013867,600-650,10-15L,Bengaluru,24,1069960.15
LN00035136,0.0,1,-0.6107956366246651,1,0.0,0,0.0,0,2,CUST0024141,550-600,6-10L,Mumbai,18,665620.28
LN00035137,0.0,1,-0.33581662411759905,1,0.0,0,0.0,0,2,CUST0020411,550-600,6-10L,Kochi,12,579534.16
LN00035138,0.0,1,5.258997050147493,0,-1.0,1,0.0,0,2,CUST0005277,650-850,3-6L,Ahmedabad,24,132226.23
LN00035139,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002410,650-850,3-6L,Kolkata,18,213186.96
LN00035157,0.3333333333333333,1,inf,0,0.3333333333333333,0,3.0,0,1,CUST0005575,650-850,<3L,Ahmedabad,12,35583.23
LN00035163,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0017640,600-650,10-15L,Delhi,18,1472484.38
LN00035169,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0005689,650-850,3-6L,Pune,12,287978.81
LN00035175,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001756,600-650,6-10L,Kolkata,24,534927.21
LN00035179,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0025684,650-850,6-10L,Chennai,12,695307.6
LN00035184,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002947,600-650,3-6L,Pune,36,82084.92
LN00035198,0.0,1,-0.6394767312951147,1,0.0,0,0.0,0,2,CUST0010079,650-850,>15L,Bengaluru,24,2202250.43
LN00035202,0.0,1,1.4923244744149151,0,1.0,0,1.0,0,1,CUST0012333,650-850,6-10L,Bhopal,18,551345.38
LN00035209,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017342,600-650,6-10L,Chennai,12,550511.59
LN00035212,0.0,1,-0.6394259811971701,1,0.0,0,-2.0,1,3,CUST0021592,600-650,10-15L,Indore,12,838938.35
LN00035218,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0021262,650-850,10-15L,Kochi,18,1144119.72
LN00035220,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0007357,300-550,6-10L,Hyderabad,18,698511.49
LN00035221,0.0,1,-0.7325705420343256,1,-1.0,1,0.0,0,3,CUST0013839,650-850,10-15L,Hyderabad,12,1067958.12
LN00035224,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0012749,650-850,>15L,Ahmedabad,12,2526267.22
LN00035228,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0014842,600-650,6-10L,Mumbai,18,553472.04
LN00035231,0.0,1,-0.7838594100093961,1,1.0,0,0.0,0,2,CUST0024709,650-850,>15L,Lucknow,24,937516.35
LN00035233,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0024141,550-600,6-10L,Lucknow,36,549940.36
LN00035235,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002093,600-650,10-15L,Delhi,12,736327.03
LN00035247,0.0,1,-0.7695717554756456,1,0.75,0,-3.0,1,3,CUST0013206,650-850,3-6L,Chennai,12,270001.48
LN00035248,0.0,1,-0.03024468792662858,0,0.0,0,0.0,0,1,CUST0009552,650-850,6-10L,Mumbai,12,502835.25
LN00035249,-1.0,0,-0.791176633239935,1,1.0,0,0.0,0,1,CUST0028536,650-850,3-6L,Bengaluru,12,86502.86
LN00035250,0.0,1,19.238160075775518,0,0.0,0,1.0,0,1,CUST0020720,650-850,3-6L,Delhi,12,258365.53
LN00035257,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019844,650-850,6-10L,Visakhapatnam,24,329721.17
LN00035258,0.0,1,-0.8683160778546374,1,1.0,0,0.0,0,2,CUST0014141,600-650,>15L,Ahmedabad,12,2592984.21
LN00035273,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0014174,650-850,6-10L,Kolkata,12,573401.09
LN00035276,0.0,1,-0.40780027255995616,1,1.0,0,0.0,0,2,CUST0001829,600-650,6-10L,Indore,36,529831.69
LN00035277,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021095,650-850,3-6L,Chennai,18,260704.8
LN00035281,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0027866,650-850,<3L,Chennai,12,51982.82
LN00035282,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0029127,650-850,10-15L,Pune,36,1353224.65
LN00035302,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0027646,550-600,<3L,Coimbatore,12,25490.02
LN00035305,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029169,650-850,>15L,Kolkata,18,1712410.59
LN00035307,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0015524,650-850,>15L,Nagpur,24,2392186.85
LN00035309,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0028020,600-650,3-6L,Vadodara,12,57316.79
LN00035317,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0017858,550-600,10-15L,Visakhapatnam,24,710916.08
LN00035320,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020924,300-550,10-15L,Ahmedabad,18,742366.89
LN00035322,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003095,300-550,>15L,Chennai,18,1767626.92
LN00035352,0.0,1,1.3298534219128968,0,0.0,0,0.0,0,1,CUST0008658,600-650,6-10L,Chennai,24,415051.13
LN00035359,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0001715,600-650,10-15L,Delhi,36,1178034.49
LN00035360,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0001529,600-650,3-6L,Delhi,18,243653.23
LN00035361,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005612,650-850,>15L,Jaipur,12,1393589.42
LN00035365,0.0,1,-0.1912949286065978,0,0.0,0,0.0,0,1,CUST0003443,600-650,3-6L,Lucknow,24,201617.69
LN00035375,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0001497,550-600,10-15L,Vadodara,36,528475.85
LN00035378,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0021249,600-650,<3L,Surat,18,34539.31
LN00035379,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002113,650-850,6-10L,Hyderabad,18,517486.53
LN00035381,0.0,1,-0.46892593902140506,1,-0.5,1,1.0,0,3,CUST0022285,600-650,3-6L,Bhopal,18,255264.45
LN00035385,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025264,550-600,3-6L,Mumbai,18,178072.61
LN00035387,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010927,600-650,10-15L,Jaipur,18,1338358.04
LN00035397,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0018780,650-850,3-6L,Hyderabad,12,299529.91
LN00035398,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0005087,550-600,10-15L,Chennai,24,570662.02
LN00035400,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0026004,600-650,10-15L,Visakhapatnam,12,708656.97
LN00035408,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0004910,650-850,10-15L,Bengaluru,36,1308501.38
LN00035409,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0017679,300-550,3-6L,Indore,24,160397.18
LN00035410,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000623,600-650,3-6L,Bengaluru,24,226299.02
LN00035411,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0006567,650-850,3-6L,Visakhapatnam,24,144620.82
LN00035414,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015863,650-850,6-10L,Bengaluru,18,360055.22
LN00035416,0.5,1,inf,0,0.5,0,2.0,0,1,CUST0020253,550-600,6-10L,Chennai,12,613460.43
LN00035417,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023007,650-850,10-15L,Lucknow,36,523834.4
LN00035420,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020281,550-600,3-6L,Lucknow,24,170051.87
LN00035427,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0027899,550-600,6-10L,Bengaluru,36,221864.69
LN00035428,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025570,650-850,<3L,Patna,12,16942.68
LN00035433,0.0,1,inf,0,0.3333333333333333,0,3.0,0,1,CUST0018863,600-650,10-15L,Indore,12,1298134.75
LN00035436,-1.0,0,-0.7394179739896192,1,0.0,0,0.0,0,1,CUST0028597,650-850,>15L,Lucknow,24,1181165.74
LN00035445,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008624,300-550,3-6L,Vadodara,24,210998.22
LN00035449,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0021924,650-850,3-6L,Kolkata,36,199284.32
LN00035451,0.0,1,-0.7900129513091643,1,0.5,0,-1.0,0,2,CUST0010965,600-650,6-10L,Surat,24,666863.31
LN00035453,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0025151,300-550,3-6L,Bhopal,24,87471.33
LN00035473,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0024008,650-850,<3L,Vadodara,12,73459.13
LN00035482,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0020717,650-850,<3L,Chennai,18,65503.79
LN00035492,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000272,600-650,>15L,Bengaluru,18,1345844.46
LN00035498,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0010360,600-650,6-10L,Kolkata,18,458130.31
LN00035500,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013810,550-600,10-15L,Chennai,18,708365.15
LN00035505,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0017205,550-600,6-10L,Delhi,36,373328.52
LN00035509,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0020409,300-550,<3L,Pune,24,49657.55
LN00035517,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0022810,550-600,6-10L,Mumbai,18,518870.43
LN00035523,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000705,550-600,6-10L,Delhi,24,361308.3
LN00035527,0.0,0,-0.9512362408194891,1,-1.0,1,0.0,0,2,CUST0003736,550-600,6-10L,Hyderabad,24,362389.61
LN00035531,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0017312,550-600,10-15L,Delhi,24,1132247.34
LN00035534,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0003150,650-850,3-6L,Delhi,24,148634.5
LN00035536,0.0,1,-0.8844022345465423,1,0.0,0,0.0,0,2,CUST0001718,650-850,<3L,Kolkata,18,56302.77
LN00035540,0.0,1,-0.6418947980238303,1,0.0,0,0.0,0,2,CUST0009682,650-850,<3L,Vadodara,18,50045.43
LN00035554,0.0,1,-0.9730857259581006,1,-1.0,1,0.0,0,3,CUST0019032,650-850,6-10L,Jaipur,24,515642.99
LN00035558,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0025523,300-550,6-10L,Delhi,18,608675.39
LN00035559,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0018430,600-650,6-10L,Mumbai,36,553730.04
LN00035562,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0007087,650-850,3-6L,Kolkata,12,260495.98
LN00035564,0.0,1,21.245034246575344,0,0.5,0,1.0,0,1,CUST0017314,550-600,3-6L,Chennai,18,241548.56
LN00035565,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0001203,600-650,3-6L,Bhopal,18,252447.06
LN00035578,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0025963,550-600,6-10L,Bhopal,18,688487.4
LN00035582,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0000616,600-650,<3L,Jaipur,12,38918.76
LN00035584,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005750,650-850,6-10L,Nagpur,18,546606.4
LN00035589,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0020839,650-850,6-10L,Chennai,24,551615.42
LN00035594,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0027599,650-850,>15L,Hyderabad,18,1806408.15
LN00035595,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0006073,650-850,>15L,Kolkata,24,849679.83
LN00035602,0.0,1,-0.8626755603430418,1,0.0,0,0.0,0,2,CUST0004404,650-850,10-15L,Mumbai,12,730911.52
LN00035616,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0027402,550-600,3-6L,Kolkata,12,65048.7
LN00035629,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005737,550-600,3-6L,Patna,18,128335.11
LN00035632,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0025850,300-550,3-6L,Jaipur,24,119902.65
LN00035645,0.0,1,6.196500097219522,0,-1.0,1,0.0,0,2,CUST0008380,300-550,10-15L,Patna,18,630261.23
LN00035664,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003385,650-850,3-6L,Coimbatore,18,280528.9
LN00035670,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0018726,550-600,10-15L,Pune,18,1459179.81
LN00035684,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0009771,600-650,6-10L,Patna,24,618611.24
LN00035686,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0021142,550-600,10-15L,Bhopal,36,1298797.56
LN00035689,0.5,1,inf,0,0.5,0,2.0,0,1,CUST0022054,550-600,6-10L,Patna,18,667125.81
LN00035696,0.0,1,inf,0,0.3333333333333333,0,3.0,0,1,CUST0023605,600-650,6-10L,Delhi,24,302655.49
LN00035699,0.0,1,-0.8840970702266625,1,0.0,0,0.0,0,2,CUST0004336,550-600,10-15L,Vadodara,12,1408496.73
LN00035703,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0002698,650-850,10-15L,Surat,18,726844.76
LN00035717,0.0,1,5.5231284708218285,0,1.0,0,0.0,0,1,CUST0019065,600-650,6-10L,Kochi,36,328525.62
LN00035721,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029300,650-850,6-10L,Coimbatore,24,517718.98
LN00035726,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0009716,650-850,>15L,Patna,18,2838956.69
LN00035728,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0019501,300-550,3-6L,Ahmedabad,12,270121.0
LN00035730,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0016580,650-850,3-6L,Patna,36,200644.73
LN00035747,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0015277,300-550,10-15L,Bhopal,24,1486405.1
LN00035767,0.0,1,-0.8595643731047744,1,0.5,0,-1.0,0,2,CUST0004310,550-600,10-15L,Chennai,18,1352570.89
LN00035770,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0008208,550-600,>15L,Bhopal,36,1553837.63
LN00035778,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0005986,600-650,10-15L,Kochi,18,910096.57
LN00035793,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0007163,600-650,6-10L,Patna,18,351287.25
LN00035802,0.0,1,-0.9165706602089405,1,0.0,0,0.0,0,2,CUST0028073,650-850,10-15L,Surat,24,944949.18
LN00035819,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0000610,600-650,3-6L,Vadodara,18,211399.91
LN00035824,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0023593,650-850,10-15L,Pune,12,1154791.57
LN00035828,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0013788,650-850,6-10L,Jaipur,18,364938.46
LN00035838,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0029945,600-650,6-10L,Lucknow,24,552428.23
LN00035839,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0009061,600-650,6-10L,Delhi,24,432999.22
LN00035842,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0006281,550-600,3-6L,Bhopal,18,101188.14
LN00035846,0.0,1,0.569542798212444,0,0.0,0,0.0,0,1,CUST0014762,650-850,3-6L,Jaipur,12,248309.25
LN00035848,0.0,1,-0.013158338296270408,0,0.0,0,0.0,0,1,CUST0017184,600-650,3-6L,Pune,24,53754.45
LN00035853,0.0,1,0.043913373816110705,0,-0.5,1,1.0,0,2,CUST0028657,550-600,>15L,Surat,24,1103263.17
LN00035858,0.0,1,-0.8532882942699688,1,-1.0,1,0.0,0,3,CUST0028931,600-650,>15L,Mumbai,18,887682.69
LN00035865,0.0,1,-0.8910596765575223,1,0.0,0,0.0,0,2,CUST0018399,600-650,6-10L,Pune,18,278190.42
LN00035873,-1.0,0,2.0637296975325143,0,0.0,0,0.0,0,0,CUST0028488,650-850,10-15L,Coimbatore,18,1027825.83
LN00035875,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0005564,650-850,10-15L,Pune,36,1187222.14
LN00035876,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0002472,600-650,3-6L,Jaipur,18,112087.34
LN00035879,0.0,1,0.6288673541963017,0,-1.0,1,0.0,0,2,CUST0011901,600-650,3-6L,Mumbai,12,236015.67
LN00035888,0.0,1,-0.9717076893626454,1,0.0,0,0.0,0,2,CUST0019281,550-600,<3L,Delhi,24,76282.7
LN00035896,1.0,1,inf,0,1.0,0,1.0,0,1,CUST0005032,600-650,3-6L,Kochi,12,249637.16
LN00035899,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0011794,600-650,6-10L,Delhi,12,584034.35
LN00035900,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0011664,600-650,3-6L,Bengaluru,12,158896.76
LN00035902,0.0,1,0.0626358158830502,0,-1.0,1,-1.0,0,2,CUST0017025,600-650,6-10L,Bengaluru,18,490512.27
LN00035912,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0010327,550-600,6-10L,Bengaluru,24,682077.54
LN00035925,0.0,1,0.9246279538440777,0,0.3333333333333333,0,2.0,0,1,CUST0001458,650-850,3-6L,Bhopal,24,128463.63
LN00035935,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0015343,650-850,<3L,Jaipur,24,55485.72
LN00035936,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0003015,600-650,6-10L,Chennai,18,244363.72
LN00035938,0.0,1,inf,0,0.0,0,1.0,0,1,CUST0008880,650-850,<3L,Chennai,18,71931.05
LN00035945,0.0,1,inf,0,0.5,0,2.0,0,1,CUST0003802,650-850,10-15L,Patna,18,645628.35
LN00035952,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0023565,600-650,<3L,Pune,18,30413.59
LN00035957,0.0,1,inf,0,1.0,0,1.0,0,1,CUST0013482,550-600,<3L,Mumbai,12,41958.97
LN00035964,0.0,1,inf,0,1.0,0,2.0,0,1,CUST0011616,300-550,6-10L,Nagpur,24,303233.15
