loan_id,customer_id,credit_score_band,income_band,city,city_tier,loan_amount,tenure_months,latest_dpd,had_recent_partial,signals_firing,decline_spike_flag,upi_shift_flag,amount_drop_flag,diversity_drop_flag,risk_score,score_reason,risk_tier
LN00019435,CUST0011366,600-650,3-6L,Delhi,tier1,162705.34,36,15,True,3.0,1.0,1.0,1.0,0.0,12,band_600_650(+3) | income_3_6L(+1) | long_tenure(+1) | signals_3_firing(+3) | recent_partial_pay(+2) | dpd_1_29(+2),High
LN00019436,CUST0014820,650-850,10-15L,Hyderabad,tier1,1190887.13,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019437,CUST0007960,650-850,3-6L,Patna,tier2,270732.86,18,0,False,3.0,1.0,1.0,1.0,0.0,5,income_3_6L(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00019438,CUST0017529,600-650,3-6L,Kolkata,tier1,70622.79,24,0,False,1.0,1.0,0.0,0.0,0.0,5,band_600_650(+3) | income_3_6L(+1) | signals_1_firing(+1),Medium
LN00019439,CUST0002452,650-850,>15L,Pune,tier1,1222952.67,18,15,False,0.0,,,,,2,dpd_1_29(+2),Low
LN00019440,CUST0004721,650-850,10-15L,Lucknow,tier2,977910.41,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00019441,CUST0023727,650-850,6-10L,Kolkata,tier1,333990.32,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00019442,CUST0027661,300-550,<3L,Mumbai,tier1,52818.11,18,0,False,2.0,1.0,0.0,1.0,0.0,5,band_300_550(+2) | income_lt3L(+2) | signals_2_firing(+1),Medium
LN00019443,CUST0000791,550-600,>15L,Lucknow,tier2,2930405.94,36,0,False,0.0,,,,,3,band_550_600(+1) | tier2_city(+1) | long_tenure(+1),Low
LN00019444,CUST0006232,600-650,3-6L,Bengaluru,tier1,91430.38,24,60,False,4.0,1.0,1.0,1.0,1.0,7,band_600_650(+3) | income_3_6L(+1) | signals_4_firing(+3),High
LN00019445,CUST0005773,600-650,6-10L,Visakhapatnam,tier2,532905.19,18,7,False,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00019446,CUST0022560,600-650,10-15L,Surat,tier2,1372889.18,18,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00019447,CUST0003356,550-600,6-10L,Patna,tier2,602907.07,12,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00019448,CUST0012769,650-850,>15L,Kochi,tier2,1235331.7,18,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00019449,CUST0005656,550-600,<3L,Mumbai,tier1,44675.12,18,0,False,0.0,,,,,3,band_550_600(+1) | income_lt3L(+2),Low
LN00019450,CUST0021433,600-650,10-15L,Delhi,tier1,1240218.47,24,1,False,0.0,,,,,5,band_600_650(+3) | dpd_1_29(+2),Medium
LN00019451,CUST0028594,600-650,6-10L,Patna,tier2,433554.88,36,0,False,0.0,,,,,5,band_600_650(+3) | tier2_city(+1) | long_tenure(+1),Medium
LN00019452,CUST0020268,650-850,6-10L,Coimbatore,tier2,407924.79,18,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00019453,CUST0015013,650-850,>15L,Mumbai,tier1,2303037.63,36,15,False,2.0,1.0,0.0,1.0,0.0,4,long_tenure(+1) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00019454,CUST0015782,550-600,6-10L,Kochi,tier2,222139.36,12,7,False,3.0,1.0,1.0,1.0,0.0,7,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3) | dpd_1_29(+2),High
LN00019455,CUST0008974,600-650,10-15L,Kolkata,tier1,609694.31,18,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00019456,CUST0027895,600-650,3-6L,Pune,tier1,267750.19,24,0,False,0.0,,,,,4,band_600_650(+3) | income_3_6L(+1),Medium
LN00019457,CUST0018537,600-650,10-15L,Vadodara,tier2,973307.35,24,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00019458,CUST0027968,600-650,10-15L,Hyderabad,tier1,628177.55,24,15,False,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00019459,CUST0013326,550-600,>15L,Lucknow,tier2,2573982.05,18,7,False,0.0,,,,,4,band_550_600(+1) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00019460,CUST0005109,650-850,>15L,Chennai,tier1,1145903.25,24,0,False,4.0,1.0,1.0,1.0,1.0,3,signals_4_firing(+3),Low
LN00019461,CUST0029176,650-850,3-6L,Delhi,tier1,247109.9,12,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00019462,CUST0021020,650-850,6-10L,Chennai,tier1,574263.45,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019463,CUST0005570,650-850,>15L,Bengaluru,tier1,1779960.1,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019464,CUST0027428,650-850,6-10L,Pune,tier1,598299.51,36,15,False,2.0,1.0,0.0,1.0,0.0,4,long_tenure(+1) | signals_2_firing(+1) | dpd_1_29(+2),Medium
LN00019465,CUST0016257,300-550,6-10L,Pune,tier1,426470.11,12,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00019466,CUST0025234,650-850,3-6L,Kolkata,tier1,216714.3,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00019467,CUST0012442,550-600,6-10L,Bengaluru,tier1,604777.5,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00019468,CUST0011734,550-600,10-15L,Delhi,tier1,973244.91,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00019469,CUST0008077,600-650,10-15L,Delhi,tier1,833130.48,18,90,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00019470,CUST0029928,300-550,6-10L,Delhi,tier1,626133.69,12,0,False,1.0,1.0,0.0,0.0,0.0,3,band_300_550(+2) | signals_1_firing(+1),Low
LN00019471,CUST0017069,600-650,<3L,Hyderabad,tier1,35643.86,18,15,True,1.0,1.0,0.0,0.0,0.0,10,band_600_650(+3) | income_lt3L(+2) | signals_1_firing(+1) | recent_partial_pay(+2) | dpd_1_29(+2),High
LN00019472,CUST0012396,650-850,6-10L,Mumbai,tier1,233104.64,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019473,CUST0026039,300-550,>15L,Mumbai,tier1,2721623.25,24,7,False,0.0,,,,,4,band_300_550(+2) | dpd_1_29(+2),Medium
LN00019474,CUST0001003,650-850,6-10L,Pune,tier1,278118.5,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019475,CUST0024604,650-850,>15L,Bengaluru,tier1,2961836.07,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00019476,CUST0018753,650-850,6-10L,Hyderabad,tier1,250349.31,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019477,CUST0020908,600-650,>15L,Chennai,tier1,2447110.8,18,0,False,3.0,1.0,1.0,1.0,0.0,6,band_600_650(+3) | signals_3_firing(+3),Medium
LN00019478,CUST0017317,650-850,10-15L,Mumbai,tier1,737553.21,24,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00019479,CUST0003871,550-600,>15L,Bengaluru,tier1,2318931.78,24,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00019480,CUST0022827,650-850,10-15L,Bhopal,tier2,967432.03,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00019481,CUST0020438,550-600,3-6L,Chennai,tier1,147421.71,18,15,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | dpd_1_29(+2),Medium
LN00019482,CUST0016797,650-850,>15L,Bengaluru,tier1,2272024.06,12,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019483,CUST0025407,550-600,10-15L,Bengaluru,tier1,988656.18,36,30,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | long_tenure(+1) | signals_1_firing(+1),Low
LN00019484,CUST0022233,650-850,3-6L,Visakhapatnam,tier2,253250.92,18,0,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00019485,CUST0026159,650-850,<3L,Delhi,tier1,26555.51,12,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00019486,CUST0004757,650-850,6-10L,Coimbatore,tier2,294113.56,24,7,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00019487,CUST0008207,650-850,10-15L,Delhi,tier1,857424.47,12,1,False,0.0,,,,,2,dpd_1_29(+2),Low
LN00019488,CUST0001879,600-650,6-10L,Vadodara,tier2,380832.95,24,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00019489,CUST0024254,600-650,6-10L,Pune,tier1,617187.39,12,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00019490,CUST0004496,650-850,<3L,Lucknow,tier2,75797.48,12,30,False,0.0,,,,,3,income_lt3L(+2) | tier2_city(+1),Low
LN00019491,CUST0002599,650-850,6-10L,Hyderabad,tier1,537830.73,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019492,CUST0028618,650-850,3-6L,Coimbatore,tier2,177080.95,18,30,False,0.0,,,,,2,income_3_6L(+1) | tier2_city(+1),Low
LN00019493,CUST0007353,650-850,6-10L,Lucknow,tier2,485240.15,18,0,False,2.0,1.0,0.0,1.0,0.0,2,tier2_city(+1) | signals_2_firing(+1),Low
LN00019494,CUST0019421,650-850,>15L,Surat,tier2,1515879.89,24,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00019495,CUST0024747,600-650,>15L,Jaipur,tier2,2457337.33,24,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00019496,CUST0006479,650-850,3-6L,Delhi,tier1,249971.35,18,0,False,2.0,1.0,0.0,1.0,0.0,2,income_3_6L(+1) | signals_2_firing(+1),Low
LN00019497,CUST0024344,650-850,6-10L,Patna,tier2,262722.18,36,0,False,1.0,1.0,0.0,0.0,0.0,3,tier2_city(+1) | long_tenure(+1) | signals_1_firing(+1),Low
LN00019498,CUST0027594,650-850,6-10L,Bengaluru,tier1,372169.18,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019499,CUST0015207,550-600,3-6L,Hyderabad,tier1,121848.51,12,0,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00019500,CUST0022979,600-650,>15L,Surat,tier2,2681298.83,12,0,False,1.0,1.0,0.0,0.0,0.0,5,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00019501,CUST0020790,550-600,6-10L,Delhi,tier1,633897.72,18,0,False,1.0,1.0,0.0,0.0,0.0,2,band_550_600(+1) | signals_1_firing(+1),Low
LN00019502,CUST0010722,650-850,6-10L,Kochi,tier2,620852.96,18,7,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00019503,CUST0013863,600-650,6-10L,Delhi,tier1,628881.21,24,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00019504,CUST0017081,300-550,3-6L,Surat,tier2,258784.63,24,0,False,0.0,,,,,4,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1),Medium
LN00019505,CUST0001306,550-600,3-6L,Ahmedabad,tier2,161021.37,18,90,True,0.0,,,,,5,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00019506,CUST0008151,550-600,3-6L,Nagpur,tier2,215267.63,18,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00019507,CUST0001897,600-650,6-10L,Kolkata,tier1,247038.7,12,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00019508,CUST0026959,600-650,3-6L,Chennai,tier1,178617.59,18,90,True,3.0,1.0,1.0,1.0,0.0,9,band_600_650(+3) | income_3_6L(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00019509,CUST0006513,600-650,>15L,Visakhapatnam,tier2,2439930.98,24,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00019510,CUST0005903,600-650,10-15L,Patna,tier2,770133.77,36,0,False,0.0,,,,,5,band_600_650(+3) | tier2_city(+1) | long_tenure(+1),Medium
LN00019511,CUST0007331,650-850,>15L,Pune,tier1,1552542.74,12,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00019512,CUST0002590,550-600,10-15L,Bengaluru,tier1,1238191.82,12,0,False,1.0,1.0,0.0,0.0,0.0,2,band_550_600(+1) | signals_1_firing(+1),Low
LN00019513,CUST0016494,550-600,10-15L,Coimbatore,tier2,700959.96,24,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00019514,CUST0009132,650-850,3-6L,Ahmedabad,tier2,94742.66,24,7,False,0.0,,,,,4,income_3_6L(+1) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00019515,CUST0010806,650-850,6-10L,Delhi,tier1,322098.71,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00019516,CUST0021761,650-850,3-6L,Bengaluru,tier1,142073.31,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00019517,CUST0006806,600-650,3-6L,Jaipur,tier2,275323.72,18,90,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00019518,CUST0003792,550-600,6-10L,Pune,tier1,553402.72,12,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00019519,CUST0009161,650-850,6-10L,Kolkata,tier1,607759.46,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019520,CUST0017989,550-600,3-6L,Kolkata,tier1,269872.12,24,0,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00019521,CUST0016380,300-550,6-10L,Bengaluru,tier1,392694.08,36,30,True,0.0,,,,,5,band_300_550(+2) | long_tenure(+1) | recent_partial_pay(+2),Medium
LN00019522,CUST0029162,600-650,<3L,Hyderabad,tier1,66975.09,18,0,False,2.0,1.0,1.0,0.0,0.0,6,band_600_650(+3) | income_lt3L(+2) | signals_2_firing(+1),Medium
LN00019523,CUST0009865,600-650,10-15L,Pune,tier1,788031.17,12,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00019524,CUST0028866,650-850,>15L,Mumbai,tier1,2928002.02,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019525,CUST0009126,650-850,10-15L,Chennai,tier1,1038987.13,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019526,CUST0024464,300-550,10-15L,Bengaluru,tier1,1341487.53,24,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00019527,CUST0004471,300-550,6-10L,Bengaluru,tier1,609978.1,24,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00019528,CUST0026500,550-600,<3L,Delhi,tier1,75523.45,24,0,False,0.0,,,,,3,band_550_600(+1) | income_lt3L(+2),Low
LN00019529,CUST0004822,300-550,10-15L,Delhi,tier1,1086627.39,36,0,False,0.0,,,,,3,band_300_550(+2) | long_tenure(+1),Low
LN00019530,CUST0026931,550-600,3-6L,Bengaluru,tier1,262131.87,18,1,False,0.0,,,,,4,band_550_600(+1) | income_3_6L(+1) | dpd_1_29(+2),Medium
LN00019531,CUST0005762,600-650,6-10L,Chennai,tier1,679419.82,18,90,True,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00019532,CUST0019586,550-600,10-15L,Delhi,tier1,808272.32,18,0,False,1.0,1.0,0.0,0.0,0.0,2,band_550_600(+1) | signals_1_firing(+1),Low
LN00019533,CUST0001653,650-850,>15L,Coimbatore,tier2,972392.96,24,1,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00019534,CUST0008534,550-600,6-10L,Pune,tier1,283795.08,12,30,False,2.0,1.0,0.0,1.0,0.0,2,band_550_600(+1) | signals_2_firing(+1),Low
LN00019535,CUST0009797,600-650,>15L,Pune,tier1,1566495.56,18,1,False,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00019536,CUST0008901,650-850,6-10L,Bengaluru,tier1,363163.91,12,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00019537,CUST0013609,300-550,3-6L,Vadodara,tier2,74502.86,12,0,False,0.0,,,,,4,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1),Medium
LN00019538,CUST0010231,300-550,6-10L,Patna,tier2,645477.23,12,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00019539,CUST0002208,650-850,>15L,Mumbai,tier1,2124136.37,12,1,False,0.0,,,,,2,dpd_1_29(+2),Low
LN00019540,CUST0001923,650-850,6-10L,Indore,tier2,625685.99,12,0,False,0.0,,,,,1,tier2_city(+1),Low
LN00019541,CUST0005648,650-850,10-15L,Bengaluru,tier1,533102.8,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00019542,CUST0003149,650-850,6-10L,Jaipur,tier2,383634.14,36,0,False,0.0,,,,,2,tier2_city(+1) | long_tenure(+1),Low
LN00019543,CUST0002724,650-850,6-10L,Vadodara,tier2,401713.22,24,15,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00019544,CUST0005300,600-650,3-6L,Kochi,tier2,138454.54,24,90,True,0.0,,,,,7,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | recent_partial_pay(+2),High
LN00019545,CUST0026599,650-850,3-6L,Bengaluru,tier1,270447.49,18,0,False,3.0,1.0,1.0,1.0,0.0,4,income_3_6L(+1) | signals_3_firing(+3),Medium
LN00019546,CUST0004584,600-650,3-6L,Kochi,tier2,170507.98,24,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00019547,CUST0027400,650-850,6-10L,Mumbai,tier1,427197.1,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019548,CUST0005776,300-550,10-15L,Coimbatore,tier2,1489358.93,18,15,False,0.0,,,,,5,band_300_550(+2) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00019549,CUST0019734,600-650,10-15L,Bhopal,tier2,802702.62,12,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00019550,CUST0018324,600-650,3-6L,Coimbatore,tier2,117737.03,12,0,False,4.0,1.0,1.0,1.0,1.0,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | signals_4_firing(+3),High
LN00019551,CUST0008051,600-650,6-10L,Chennai,tier1,335705.59,12,0,False,0.0,,,,,3,band_600_650(+3),Low
LN00019552,CUST0026028,600-650,6-10L,Kochi,tier2,221590.37,24,90,True,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | recent_partial_pay(+2),Medium
LN00019553,CUST0016859,300-550,6-10L,Patna,tier2,599479.94,12,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00019554,CUST0013559,300-550,6-10L,Chennai,tier1,359499.12,12,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00019555,CUST0026035,600-650,3-6L,Chennai,tier1,299549.98,36,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | long_tenure(+1),Medium
LN00019556,CUST0024377,650-850,>15L,Chennai,tier1,949970.56,18,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019557,CUST0000945,600-650,>15L,Lucknow,tier2,2036796.32,12,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00019558,CUST0000759,600-650,3-6L,Bengaluru,tier1,213893.51,24,0,False,0.0,,,,,4,band_600_650(+3) | income_3_6L(+1),Medium
LN00019559,CUST0010577,600-650,10-15L,Kolkata,tier1,1147397.72,18,60,True,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00019560,CUST0020167,650-850,<3L,Mumbai,tier1,29929.63,24,0,False,0.0,,,,,2,income_lt3L(+2),Low
LN00019561,CUST0022980,600-650,<3L,Chennai,tier1,48628.33,18,30,False,0.0,,,,,5,band_600_650(+3) | income_lt3L(+2),Medium
LN00019562,CUST0015104,600-650,>15L,Surat,tier2,2713407.98,36,60,True,2.0,1.0,0.0,1.0,0.0,8,band_600_650(+3) | tier2_city(+1) | long_tenure(+1) | signals_2_firing(+1) | recent_partial_pay(+2),High
LN00019563,CUST0025456,600-650,10-15L,Lucknow,tier2,562680.33,18,1,False,0.0,,,,,6,band_600_650(+3) | tier2_city(+1) | dpd_1_29(+2),Medium
LN00019564,CUST0015276,650-850,3-6L,Chennai,tier1,139366.65,18,0,False,0.0,,,,,1,income_3_6L(+1),Low
LN00019565,CUST0029219,600-650,10-15L,Hyderabad,tier1,1028202.99,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_600_650(+3) | signals_1_firing(+1),Medium
LN00019566,CUST0008206,300-550,10-15L,Chennai,tier1,1222199.8,24,0,False,0.0,,,,,2,band_300_550(+2),Low
LN00019567,CUST0004623,600-650,>15L,Mumbai,tier1,1349986.73,18,90,True,2.0,1.0,1.0,0.0,0.0,6,band_600_650(+3) | signals_2_firing(+1) | recent_partial_pay(+2),Medium
LN00019568,CUST0000738,600-650,<3L,Hyderabad,tier1,66870.11,24,0,False,3.0,1.0,1.0,1.0,0.0,8,band_600_650(+3) | income_lt3L(+2) | signals_3_firing(+3),High
LN00019569,CUST0008584,650-850,10-15L,Nagpur,tier2,1144951.91,12,0,False,1.0,1.0,0.0,0.0,0.0,2,tier2_city(+1) | signals_1_firing(+1),Low
LN00019570,CUST0009470,650-850,>15L,Bengaluru,tier1,1010125.75,24,0,False,3.0,1.0,1.0,1.0,0.0,3,signals_3_firing(+3),Low
LN00019571,CUST0012444,600-650,6-10L,Delhi,tier1,529008.27,18,7,False,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00019572,CUST0027648,650-850,6-10L,Patna,tier2,544801.02,12,15,False,0.0,,,,,3,tier2_city(+1) | dpd_1_29(+2),Low
LN00019573,CUST0008551,550-600,3-6L,Hyderabad,tier1,221071.9,18,30,False,0.0,,,,,2,band_550_600(+1) | income_3_6L(+1),Low
LN00019574,CUST0020050,550-600,3-6L,Hyderabad,tier1,202686.62,12,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | income_3_6L(+1) | signals_1_firing(+1),Low
LN00019575,CUST0003957,550-600,6-10L,Pune,tier1,579447.69,18,0,False,0.0,,,,,1,band_550_600(+1),Low
LN00019576,CUST0017075,600-650,>15L,Pune,tier1,1682798.45,24,30,True,1.0,1.0,0.0,0.0,0.0,6,band_600_650(+3) | signals_1_firing(+1) | recent_partial_pay(+2),Medium
LN00019577,CUST0020437,650-850,10-15L,Bengaluru,tier1,713375.09,12,0,False,1.0,1.0,0.0,0.0,0.0,1,signals_1_firing(+1),Low
LN00019578,CUST0016523,600-650,6-10L,Jaipur,tier2,645026.56,24,0,False,1.0,1.0,0.0,0.0,0.0,5,band_600_650(+3) | tier2_city(+1) | signals_1_firing(+1),Medium
LN00019579,CUST0013587,550-600,10-15L,Nagpur,tier2,1041539.41,24,0,False,3.0,1.0,1.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_3_firing(+3),Medium
LN00019580,CUST0027418,600-650,10-15L,Pune,tier1,726835.93,18,60,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00019581,CUST0009214,550-600,6-10L,Coimbatore,tier2,427855.88,24,7,False,1.0,1.0,0.0,0.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1) | dpd_1_29(+2),Medium
LN00019582,CUST0004739,600-650,3-6L,Visakhapatnam,tier2,263985.07,12,90,True,1.0,1.0,0.0,0.0,0.0,8,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1) | signals_1_firing(+1) | recent_partial_pay(+2),High
LN00019583,CUST0011978,300-550,3-6L,Pune,tier1,92092.57,18,0,False,1.0,1.0,0.0,0.0,0.0,4,band_300_550(+2) | income_3_6L(+1) | signals_1_firing(+1),Medium
LN00019584,CUST0015499,300-550,3-6L,Visakhapatnam,tier2,254988.88,24,0,False,0.0,,,,,4,band_300_550(+2) | income_3_6L(+1) | tier2_city(+1),Medium
LN00019585,CUST0000594,600-650,<3L,Ahmedabad,tier2,19198.71,12,0,False,0.0,,,,,6,band_600_650(+3) | income_lt3L(+2) | tier2_city(+1),Medium
LN00019586,CUST0012720,550-600,<3L,Pune,tier1,62060.57,12,0,False,1.0,1.0,0.0,0.0,0.0,4,band_550_600(+1) | income_lt3L(+2) | signals_1_firing(+1),Medium
LN00019587,CUST0007514,550-600,10-15L,Vadodara,tier2,1398488.25,24,0,False,1.0,1.0,0.0,0.0,0.0,3,band_550_600(+1) | tier2_city(+1) | signals_1_firing(+1),Low
LN00019588,CUST0014753,600-650,<3L,Visakhapatnam,tier2,48717.46,12,0,False,2.0,1.0,0.0,1.0,0.0,7,band_600_650(+3) | income_lt3L(+2) | tier2_city(+1) | signals_2_firing(+1),High
LN00019589,CUST0015796,550-600,6-10L,Visakhapatnam,tier2,215237.61,18,30,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00019590,CUST0012135,600-650,>15L,Indore,tier2,1463029.56,18,0,False,0.0,,,,,4,band_600_650(+3) | tier2_city(+1),Medium
LN00019591,CUST0027945,600-650,10-15L,Pune,tier1,618155.89,36,90,True,3.0,1.0,1.0,1.0,0.0,9,band_600_650(+3) | long_tenure(+1) | signals_3_firing(+3) | recent_partial_pay(+2),High
LN00019592,CUST0013722,650-850,10-15L,Hyderabad,tier1,1288552.75,36,0,False,0.0,,,,,1,long_tenure(+1),Low
LN00019593,CUST0005023,550-600,3-6L,Jaipur,tier2,237390.98,24,0,False,0.0,,,,,3,band_550_600(+1) | income_3_6L(+1) | tier2_city(+1),Low
LN00019594,CUST0007794,550-600,6-10L,Bhopal,tier2,252198.64,18,90,True,2.0,1.0,0.0,1.0,0.0,5,band_550_600(+1) | tier2_city(+1) | signals_2_firing(+1) | recent_partial_pay(+2),Medium
LN00019595,CUST0012644,650-850,6-10L,Mumbai,tier1,263083.26,24,0,False,0.0,,,,,0,no_risk_factors,Low
LN00019596,CUST0005372,600-650,6-10L,Hyderabad,tier1,265165.41,18,0,False,2.0,1.0,1.0,0.0,0.0,4,band_600_650(+3) | signals_2_firing(+1),Medium
LN00019597,CUST0008370,600-650,6-10L,Chennai,tier1,374437.69,24,90,True,0.0,,,,,5,band_600_650(+3) | recent_partial_pay(+2),Medium
LN00019598,CUST0002922,550-600,6-10L,Bhopal,tier2,280179.11,24,0,False,0.0,,,,,2,band_550_600(+1) | tier2_city(+1),Low
LN00019599,CUST0008515,300-550,>15L,Lucknow,tier2,1835901.86,12,0,False,0.0,,,,,3,band_300_550(+2) | tier2_city(+1),Low
LN00019600,CUST0024896,650-850,3-6L,Kolkata,tier1,57498.88,36,0,False,2.0,1.0,0.0,1.0,0.0,3,income_3_6L(+1) | long_tenure(+1) | signals_2_firing(+1),Low
LN00019601,CUST0024410,600-650,3-6L,Coimbatore,tier2,237463.88,12,0,False,0.0,,,,,5,band_600_650(+3) | income_3_6L(+1) | tier2_city(+1),Medium
LN00019602,CUST0020512,600-650,6-10L,Pune,tier1,456665.46,18,0,False,0.0,,,,,3,band_600_650(+3),Low
